latitude,longitude,blight_count,housing_quality_score,cluster
30.443123,-91.078415,1,95,0
30.443138,-91.170403,2,90,3
30.443144,-91.166359,2,90,3
30.443163,-91.025383,1,95,0
30.443258,-91.189491,2,90,3
30.443298,-91.175476,1,95,0
30.4433,-91.028534,1,95,0
30.443323,-91.075623,1,95,0
30.443333,-91.028511,3,85,3
30.443333,-91.02845,2,90,3
30.443361,-91.1166,1,95,0
30.443401,-91.172241,1,95,0
30.443453,-91.166534,1,95,0
30.443514,-91.171875,1,95,0
30.443558,-91.170052,1,95,0
30.443579,-91.05941,1,95,0
30.4436,-91.170128,2,90,3
30.443634,-91.175819,1,95,0
30.443636,-91.171799,1,95,0
30.44364,-91.170143,1,95,0
30.443645,-91.025284,1,95,0
30.443735,-91.026184,1,95,0
30.443769,-91.025337,7,65,1
30.443817,-91.169029,2,90,3
30.443853,-91.031525,1,95,0
30.44389,-91.03154,2,90,3
30.443956,-91.170769,1,95,0
30.443958,-91.145348,1,95,0
30.443964,-91.189919,1,95,0
30.443989,-91.170609,3,85,3
30.444061,-91.088737,2,90,3
30.444138,-91.155724,1,95,0
30.444162,-91.154915,1,95,0
30.444199,-91.153748,1,95,0
30.444248,-91.068024,1,95,0
30.444256,-91.152931,1,95,0
30.444262,-91.149628,2,90,3
30.444296,-91.046127,1,95,0
30.444298,-91.171089,1,95,0
30.444302,-91.132904,1,95,0
30.444317,-91.046997,1,95,0
30.444347,-91.120689,1,95,0
30.444363,-91.070518,2,90,3
30.44438,-91.177155,1,95,0
30.444485,-91.177925,1,95,0
30.444492,-91.15316,1,95,0
30.444601,-91.153709,1,95,0
30.444639,-91.177116,1,95,0
30.444645,-91.177116,1,95,0
30.444645,-91.17054,1,95,0
30.444696,-91.154305,1,95,0
30.444752,-91.170967,1,95,0
30.444807,-91.088402,1,95,0
30.444828,-91.1315,1,95,0
30.444979,-91.170761,1,95,0
30.444988,-91.08065,1,95,0
30.445045,-91.176544,1,95,0
30.445091,-91.117775,1,95,0
30.445118,-91.069084,3,85,3
30.445118,-91.034271,1,95,0
30.445124,-91.08387,1,95,0
30.445127,-91.034317,1,95,0
30.445131,-91.178108,1,95,0
30.445194,-91.057182,1,95,0
30.445223,-91.088699,2,90,3
30.445242,-91.080711,1,95,0
30.445282,-91.049225,1,95,0
30.445299,-91.019997,1,95,0
30.445299,-91.019897,3,85,3
30.445311,-91.049255,1,95,0
30.445356,-91.088425,1,95,0
30.445429,-91.057228,3,85,3
30.44544,-91.171196,1,95,0
30.445513,-91.12149,1,95,0
30.445532,-91.080681,1,95,0
30.445543,-91.128899,2,90,3
30.445574,-91.057983,1,95,0
30.445578,-91.177147,1,95,0
30.445583,-91.181854,1,95,0
30.445587,-91.181816,1,95,0
30.445604,-91.181625,1,95,0
30.445658,-91.126419,1,95,0
30.445665,-91.126511,2,90,3
30.445707,-91.024788,1,95,0
30.445726,-91.165176,1,95,0
30.445772,-91.150352,2,90,3
30.445837,-91.087273,1,95,0
30.445843,-91.171478,1,95,0
30.445848,-91.154457,2,90,3
30.445919,-91.145752,1,95,0
30.445936,-91.057388,1,95,0
30.44598,-91.171478,1,95,0
30.445992,-91.171799,1,95,0
30.446041,-91.187698,1,95,0
30.446081,-91.058167,1,95,0
30.446157,-91.1558,1,95,0
30.446188,-91.177116,2,90,3
30.446196,-91.162903,3,85,3
30.446243,-91.149132,1,95,0
30.446285,-91.007668,1,95,0
30.446302,-91.176941,1,95,0
30.446316,-91.162872,2,90,3
30.44632,-91.176765,1,95,0
30.446358,-91.178528,2,90,3
30.446384,-91.162888,2,90,3
30.446465,-91.16288,4,80,4
30.446505,-91.168938,2,90,3
30.446508,-91.177307,1,95,0
30.446522,-91.166748,2,90,3
30.44655,-91.162933,1,95,0
30.446642,-91.058182,1,95,0
30.446646,-91.16291,1,95,0
30.446678,-91.171654,1,95,0
30.446697,-91.17028,1,95,0
30.446705,-91.171051,1,95,0
30.446774,-91.053032,1,95,0
30.446775,-91.021667,1,95,0
30.446823,-91.152573,1,95,0
30.446829,-91.15258,1,95,0
30.446846,-91.144211,1,95,0
30.446856,-91.057671,1,95,0
30.446863,-91.058205,1,95,0
30.446877,-91.05825,4,80,4
30.446878,-91.058228,1,95,0
30.446896,-91.058205,8,60,1
30.446999,-91.057579,1,95,0
30.447062,-91.040596,1,95,0
30.447132,-91.161606,1,95,0
30.447206,-91.155571,2,90,3
30.447241,-91.07785,1,95,0
30.447243,-91.058029,1,95,0
30.447273,-91.154137,2,90,3
30.447342,-91.088486,1,95,0
30.447355,-91.088539,1,95,0
30.447384,-91.182709,1,95,0
30.447393,-91.090271,1,95,0
30.447411,-91.161591,2,90,3
30.447447,-91.171898,1,95,0
30.447454,-91.057671,1,95,0
30.447479,-91.057663,1,95,0
30.447512,-91.090492,1,95,0
30.447512,-91.089645,1,95,0
30.447632,-91.172882,1,95,0
30.447676,-91.065414,1,95,0
30.447683,-91.057724,1,95,0
30.447716,-91.057716,1,95,0
30.447771,-91.078491,1,95,0
30.447891,-91.122482,1,95,0
30.447905,-91.113152,1,95,0
30.447924,-91.122505,1,95,0
30.447983,-91.093292,1,95,0
30.448097,-91.132309,1,95,0
30.448105,-91.166367,1,95,0
30.448162,-91.166168,1,95,0
30.448193,-91.122528,2,90,3
30.448208,-91.05777,1,95,0
30.44829,-91.044159,1,95,0
30.44829,-91.039246,1,95,0
30.448299,-91.0392,2,90,3
30.448313,-91.13942,2,90,3
30.448315,-91.131783,1,95,0
30.448383,-91.162392,1,95,0
30.448395,-91.091232,1,95,0
30.4484,-91.189308,1,95,0
30.448423,-91.034164,1,95,0
30.448484,-91.066803,1,95,0
30.448519,-91.16481,1,95,0
30.44861,-91.029366,1,95,0
30.448647,-91.054855,1,95,0
30.448656,-91.060684,1,95,0
30.448664,-91.041176,1,95,0
30.448669,-91.012177,1,95,0
30.448671,-91.1465,1,95,0
30.448675,-91.138931,1,95,0
30.448677,-91.145988,1,95,0
30.448696,-91.112244,1,95,0
30.448704,-91.138916,2,90,3
30.448742,-91.156937,3,85,3
30.448751,-91.176598,1,95,0
30.448755,-91.176727,1,95,0
30.448761,-91.161774,1,95,0
30.448774,-91.051575,1,95,0
30.44882,-91.057693,1,95,0
30.448822,-91.121582,1,95,0
30.448833,-91.17646,1,95,0
30.448843,-91.058533,1,95,0
30.448925,-91.15979,1,95,0
30.448929,-91.091621,1,95,0
30.448967,-91.164253,1,95,0
30.448971,-91.043655,1,95,0
30.448997,-91.04808,1,95,0
30.449017,-91.162674,1,95,0
30.449028,-91.044281,1,95,0
30.44903,-91.138672,2,90,3
30.449038,-91.044586,1,95,0
30.449043,-91.04937,1,95,0
30.449057,-91.045395,1,95,0
30.44906,-91.046608,1,95,0
30.449091,-91.147301,3,85,3
30.4491,-91.073143,1,95,0
30.449104,-91.058464,1,95,0
30.449123,-91.058517,1,95,0
30.449158,-91.077194,1,95,0
30.449162,-91.05777,1,95,0
30.449165,-91.088516,1,95,0
30.449186,-91.121544,2,90,3
30.4492,-91.016899,1,95,0
30.449274,-91.116638,1,95,0
30.449293,-91.071953,1,95,0
30.449305,-91.159828,1,95,0
30.44931,-91.162521,1,95,0
30.449333,-91.160233,1,95,0
30.449335,-91.161453,2,90,3
30.449354,-91.147842,1,95,0
30.449385,-91.116638,1,95,0
30.4494,-91.016899,1,95,0
30.449404,-91.088234,1,95,0
30.449406,-91.158424,1,95,0
30.449427,-91.057785,1,95,0
30.449482,-91.161858,2,90,3
30.449484,-91.155251,1,95,0
30.449511,-91.047943,1,95,0
30.449583,-91.122253,1,95,0
30.4496,-91.1194,1,95,0
30.4496,-91.119301,1,95,0
30.449604,-91.159973,1,95,0
30.449615,-91.119339,1,95,0
30.449617,-91.119347,1,95,0
30.449621,-91.092789,1,95,0
30.449629,-91.160789,1,95,0
30.449633,-91.119408,1,95,0
30.449759,-91.048462,1,95,0
30.449774,-91.032974,1,95,0
30.44982,-91.087593,1,95,0
30.449917,-91.11937,1,95,0
30.449926,-91.1194,1,95,0
30.449936,-91.058502,1,95,0
30.449972,-91.010803,1,95,0
30.450123,-91.145439,1,95,0
30.450161,-90.994614,1,95,0
30.450163,-91.164612,1,95,0
30.450399,-91.091904,1,95,0
30.450443,-91.072311,1,95,0
30.450451,-91.116631,2,90,3
30.450504,-91.064445,2,90,3
30.450569,-91.087997,1,95,0
30.450634,-91.06221,1,95,0
30.450674,-91.163445,1,95,0
30.450718,-91.170113,1,95,0
30.450747,-91.031624,1,95,0
30.450825,-91.121819,1,95,0
30.450836,-91.157486,1,95,0
30.450838,-91.164673,1,95,0
30.450848,-91.057716,2,90,3
30.450874,-91.057739,1,95,0
30.450886,-91.05954,1,95,0
30.450895,-91.16227,1,95,0
30.450901,-91.031693,1,95,0
30.450911,-91.030663,1,95,0
30.45092,-91.139023,1,95,0
30.45093,-91.160179,1,95,0
30.450954,-91.017357,1,95,0
30.450958,-91.176216,1,95,0
30.450977,-91.160515,1,95,0
30.450987,-91.160446,1,95,0
30.450998,-91.175339,1,95,0
30.451006,-91.058456,1,95,0
30.451036,-91.15448,1,95,0
30.451036,-91.089493,1,95,0
30.451057,-91.169762,1,95,0
30.451059,-91.001091,1,95,0
30.451105,-91.163673,1,95,0
30.451105,-91.078415,1,95,0
30.451128,-91.164612,1,95,0
30.451141,-91.15448,1,95,0
30.451141,-91.152649,1,95,0
30.451143,-91.140091,1,95,0
30.451174,-91.154366,1,95,0
30.451189,-91.077835,1,95,0
30.451195,-91.190247,2,90,3
30.451208,-91.164207,1,95,0
30.451246,-91.154488,1,95,0
30.451357,-91.038795,1,95,0
30.451399,-91.15834,1,95,0
30.451406,-91.090714,1,95,0
30.451443,-91.049561,1,95,0
30.451443,-91.049522,1,95,0
30.451452,-91.119858,1,95,0
30.451466,-91.157822,1,95,0
30.451479,-91.1521,2,90,3
30.451504,-91.089104,1,95,0
30.451509,-91.140228,1,95,0
30.451534,-91.05851,1,95,0
30.451622,-91.162201,1,95,0
30.451643,-91.147659,1,95,0
30.451656,-91.148041,1,95,0
30.451687,-91.049538,1,95,0
30.451744,-91.147308,1,95,0
30.451771,-91.148003,4,80,4
30.451893,-91.048813,1,95,0
30.451929,-91.049339,1,95,0
30.451948,-91.0886,2,90,3
30.451965,-91.049461,1,95,0
30.451965,-91.01268,1,95,0
30.451998,-91.086098,1,95,0
30.452042,-91.066681,1,95,0
30.452076,-91.054718,1,95,0
30.452089,-91.148018,1,95,0
30.452099,-91.090828,1,95,0
30.452116,-91.158386,1,95,0
30.452177,-91.16684,1,95,0
30.452181,-91.182198,1,95,0
30.452232,-91.03244,1,95,0
30.452261,-91.147316,1,95,0
30.452267,-91.137131,3,85,3
30.452301,-91.147293,1,95,0
30.452328,-91.15918,1,95,0
30.452332,-91.153534,2,90,3
30.452337,-91.061264,2,90,3
30.452381,-91.137085,1,95,0
30.452402,-91.132614,1,95,0
30.452465,-91.133911,2,90,3
30.45252,-91.182167,1,95,0
30.452532,-91.182114,2,90,3
30.452547,-91.065239,1,95,0
30.452618,-91.04937,1,95,0
30.452625,-91.131828,1,95,0
30.452633,-91.148087,1,95,0
30.45265,-91.153145,5,75,4
30.452686,-91.050011,1,95,0
30.452707,-91.050003,2,90,3
30.452721,-91.152115,1,95,0
30.452734,-91.152298,1,95,0
30.452742,-91.020004,1,95,0
30.452747,-91.081635,1,95,0
30.452751,-91.179504,1,95,0
30.452765,-91.085457,1,95,0
30.452784,-91.15197,1,95,0
30.452785,-91.137146,1,95,0
30.452787,-91.153587,1,95,0
30.452829,-91.081993,1,95,0
30.452854,-91.085075,3,85,3
30.452854,-91.051239,1,95,0
30.452858,-91.092087,2,90,3
30.45286,-91.046883,1,95,0
30.452862,-91.148094,2,90,3
30.452887,-91.077187,1,95,0
30.452898,-91.091995,1,95,0
30.452946,-91.012405,1,95,0
30.452963,-91.059784,1,95,0
30.452971,-91.178848,1,95,0
30.452974,-91.016907,1,95,0
30.452999,-91.178413,1,95,0
30.453005,-91.1791,1,95,0
30.453005,-91.178513,1,95,0
30.45302,-91.152977,1,95,0
30.453091,-91.141495,1,95,0
30.453093,-91.091125,1,95,0
30.453098,-91.15313,1,95,0
30.453106,-91.150269,1,95,0
30.453112,-91.182159,1,95,0
30.453114,-91.17585,1,95,0
30.453133,-91.183136,1,95,0
30.453138,-91.049225,1,95,0
30.453154,-91.016327,1,95,0
30.453176,-91.147766,1,95,0
30.453182,-91.172737,2,90,3
30.45319,-91.091568,1,95,0
30.453207,-91.020874,2,90,3
30.453215,-91.179001,1,95,0
30.45322,-91.057747,1,95,0
30.453249,-91.147697,1,95,0
30.453249,-91.025902,1,95,0
30.453285,-91.016373,1,95,0
30.453293,-91.089874,2,90,3
30.453302,-91.179115,1,95,0
30.453312,-91.178886,1,95,0
30.453314,-91.050552,1,95,0
30.453356,-91.182167,1,95,0
30.453392,-91.179115,1,95,0
30.453403,-91.0466,1,95,0
30.453409,-91.178871,2,90,3
30.453436,-91.156555,2,90,3
30.453457,-91.088615,1,95,0
30.453489,-91.182114,1,95,0
30.453497,-91.021103,1,95,0
30.453527,-91.087982,1,95,0
30.453583,-91.067581,4,80,4
30.453592,-91.15564,1,95,0
30.45363,-91.179008,1,95,0
30.453699,-91.044983,1,95,0
30.453726,-91.176636,1,95,0
30.453758,-91.179016,1,95,0
30.453762,-91.152184,1,95,0
30.453798,-91.151451,1,95,0
30.453812,-91.045975,3,85,3
30.453848,-91.102554,2,90,3
30.453856,-91.049759,1,95,0
30.453884,-91.179131,1,95,0
30.45389,-91.178909,1,95,0
30.453894,-91.173653,1,95,0
30.453911,-91.17688,1,95,0
30.453947,-91.170296,1,95,0
30.453949,-91.017372,1,95,0
30.453972,-91.156052,1,95,0
30.453979,-91.182182,1,95,0
30.453991,-91.018311,1,95,0
30.454067,-91.156052,1,95,0
30.454088,-91.165558,1,95,0
30.4541,-91.028099,1,95,0
30.4541,-91.028,2,90,3
30.454107,-91.176567,1,95,0
30.454119,-91.10231,3,85,3
30.454163,-91.156059,1,95,0
30.454195,-91.173973,2,90,3
30.454199,-91.173897,1,95,0
30.454256,-91.168297,1,95,0
30.454256,-91.156059,1,95,0
30.454268,-91.15506,1,95,0
30.454275,-91.151611,1,95,0
30.454281,-91.16954,1,95,0
30.454296,-91.154991,1,95,0
30.454304,-91.100548,1,95,0
30.454334,-91.054817,4,80,4
30.45434,-91.169624,1,95,0
30.454351,-91.156067,1,95,0
30.454437,-91.156395,1,95,0
30.454447,-91.156067,1,95,0
30.454447,-91.13707,1,95,0
30.454489,-91.151604,1,95,0
30.454498,-91.051987,1,95,0
30.454529,-91.169769,1,95,0
30.454533,-91.150879,1,95,0
30.454536,-91.051193,1,95,0
30.45454,-91.152054,1,95,0
30.454548,-91.154778,1,95,0
30.454609,-91.155975,1,95,0
30.454643,-91.154778,2,90,3
30.454659,-91.1791,1,95,0
30.4547,-91.057762,2,90,3
30.454706,-91.151306,1,95,0
30.454712,-91.057785,1,95,0
30.454731,-91.100838,1,95,0
30.454754,-91.143051,1,95,0
30.454765,-91.164253,1,95,0
30.454765,-91.164246,1,95,0
30.454771,-91.164398,1,95,0
30.454798,-91.16259,3,85,3
30.454802,-91.16584,1,95,0
30.454807,-91.051964,1,95,0
30.454845,-91.004059,1,95,0
30.454859,-91.161842,1,95,0
30.45487,-91.161499,1,95,0
30.454872,-91.151619,1,95,0
30.454878,-91.153603,1,95,0
30.454903,-91.136856,1,95,0
30.454912,-91.047256,1,95,0
30.454943,-91.152634,1,95,0
30.454956,-91.181297,1,95,0
30.454964,-91.152657,1,95,0
30.454979,-91.150932,1,95,0
30.454988,-91.163841,2,90,3
30.455,-91.04451,1,95,0
30.455032,-91.151741,1,95,0
30.455048,-91.13707,3,85,3
30.455057,-91.137054,2,90,3
30.455059,-91.143913,1,95,0
30.455061,-91.153625,1,95,0
30.455063,-91.170059,1,95,0
30.455112,-91.17485,1,95,0
30.455118,-91.152061,1,95,0
30.45512,-91.165733,1,95,0
30.455124,-91.1521,1,95,0
30.455126,-91.151642,1,95,0
30.455149,-91.17009,1,95,0
30.455151,-91.061874,2,90,3
30.455162,-91.155586,1,95,0
30.455185,-91.132256,1,95,0
30.455198,-91.181358,1,95,0
30.455231,-91.181351,2,90,3
30.455233,-91.181335,1,95,0
30.455271,-91.121887,1,95,0
30.45528,-91.034157,1,95,0
30.455299,-91.015968,1,95,0
30.455305,-91.151085,1,95,0
30.455381,-91.057716,2,90,3
30.455404,-91.057762,1,95,0
30.45542,-91.155853,1,95,0
30.455427,-91.154449,1,95,0
30.455431,-91.020592,1,95,0
30.455441,-91.1427,1,95,0
30.45545,-91.169098,1,95,0
30.45546,-91.155632,1,95,0
30.455488,-91.105194,1,95,0
30.455498,-91.163673,1,95,0
30.455505,-91.151657,1,95,0
30.455507,-91.152084,1,95,0
30.455576,-91.14473,1,95,0
30.45558,-91.038086,6,70,4
30.455601,-91.151657,1,95,0
30.455631,-91.156792,1,95,0
30.455694,-91.144707,1,95,0
30.4557,-91.159317,1,95,0
30.455719,-91.105812,3,85,3
30.45573,-91.072464,1,95,0
30.455746,-91.142731,2,90,3
30.455757,-91.173042,1,95,0
30.455774,-91.151756,1,95,0
30.455784,-91.159576,1,95,0
30.455784,-91.155067,2,90,3
30.455797,-91.157486,1,95,0
30.455797,-91.144745,1,95,0
30.455818,-91.150879,1,95,0
30.455847,-91.152672,1,95,0
30.455847,-91.065125,1,95,0
30.455879,-91.051735,1,95,0
30.455902,-91.172806,1,95,0
30.455908,-91.144745,1,95,0
30.455912,-91.154861,1,95,0
30.455923,-91.163193,1,95,0
30.455933,-91.065239,1,95,0
30.455935,-91.123512,1,95,0
30.455965,-91.044617,1,95,0
30.456001,-91.144768,1,95,0
30.456005,-91.120789,1,95,0
30.456017,-91.144753,1,95,0
30.456022,-91.163231,1,95,0
30.456026,-91.163185,1,95,0
30.456041,-91.152878,1,95,0
30.456089,-91.150894,1,95,0
30.456118,-91.153244,1,95,0
30.456142,-91.1623,1,95,0
30.456171,-91.150894,1,95,0
30.456177,-91.154831,1,95,0
30.456188,-91.134918,1,95,0
30.456202,-91.057777,1,95,0
30.456202,-91.055878,1,95,0
30.456226,-91.05777,1,95,0
30.456228,-91.057793,1,95,0
30.45624,-91.057739,1,95,0
30.456249,-91.169037,1,95,0
30.456251,-91.150902,1,95,0
30.456327,-91.15255,1,95,0
30.456335,-91.102631,1,95,0
30.456371,-91.106339,1,95,0
30.456385,-91.06427,1,95,0
30.456406,-91.152954,1,95,0
30.456423,-91.162819,1,95,0
30.456425,-91.15136,1,95,0
30.456434,-91.057732,1,95,0
30.456438,-91.151772,1,95,0
30.456438,-91.053871,1,95,0
30.456453,-91.05394,1,95,0
30.456463,-91.054237,1,95,0
30.456467,-91.154839,1,95,0
30.45648,-91.057724,2,90,3
30.456495,-91.153328,1,95,0
30.456499,-91.153709,1,95,0
30.456512,-91.053925,1,95,0
30.456528,-91.152145,1,95,0
30.45653,-91.15213,1,95,0
30.456532,-91.142815,1,95,0
30.456532,-91.064285,1,95,0
30.456541,-91.029366,1,95,0
30.456549,-91.102501,1,95,0
30.456558,-91.167854,1,95,0
30.456562,-91.154846,1,95,0
30.456562,-91.056549,1,95,0
30.456587,-91.153351,1,95,0
30.456596,-91.153717,1,95,0
30.456615,-91.157837,1,95,0
30.456625,-91.152168,1,95,0
30.456627,-91.048615,1,95,0
30.456631,-91.053047,1,95,0
30.456644,-91.055946,1,95,0
30.456646,-91.151703,1,95,0
30.45665,-91.145454,1,95,0
30.456659,-91.154846,1,95,0
30.456659,-91.053017,1,95,0
30.456673,-91.047508,1,95,0
30.456686,-91.153259,1,95,0
30.456694,-91.153717,1,95,0
30.456696,-91.152138,1,95,0
30.456717,-91.025177,2,90,3
30.456722,-91.055428,1,95,0
30.456726,-91.157928,1,95,0
30.45673,-91.151749,1,95,0
30.456736,-91.156952,1,95,0
30.456755,-91.154854,1,95,0
30.456783,-91.055122,1,95,0
30.456789,-91.153725,1,95,0
30.456789,-91.153351,1,95,0
30.456795,-91.127586,1,95,0
30.456797,-91.157921,1,95,0
30.456797,-91.055138,1,95,0
30.456804,-91.055122,3,85,3
30.456808,-91.152985,2,90,3
30.456812,-91.055153,1,95,0
30.456812,-91.037491,7,65,1
30.456814,-91.152512,2,90,3
30.456818,-91.055145,1,95,0
30.45682,-91.143974,1,95,0
30.456823,-91.152184,2,90,3
30.456841,-91.151741,2,90,3
30.456842,-91.161293,1,95,0
30.456844,-91.159416,2,90,3
30.456854,-91.168633,1,95,0
30.456867,-91.137436,1,95,0
30.456867,-91.05452,2,90,3
30.456875,-91.154892,1,95,0
30.456877,-91.038017,1,95,0
30.456884,-91.154892,1,95,0
30.456886,-91.153725,1,95,0
30.456886,-91.054497,1,95,0
30.456909,-91.152519,1,95,0
30.456915,-91.047516,1,95,0
30.456932,-91.152153,2,90,3
30.456953,-91.024269,1,95,0
30.456976,-91.040443,1,95,0
30.456985,-91.057297,2,90,3
30.457005,-91.042778,1,95,0
30.457029,-91.153725,1,95,0
30.457088,-91.053543,1,95,0
30.457092,-90.999428,1,95,0
30.4571,-91.12706,1,95,0
30.457117,-91.162392,2,90,3
30.457125,-91.157928,1,95,0
30.45714,-91.156532,1,95,0
30.457161,-91.057716,1,95,0
30.457163,-91.160698,1,95,0
30.457174,-91.05262,3,85,3
30.457188,-91.157974,1,95,0
30.457203,-91.151428,1,95,0
30.457218,-91.052628,1,95,0
30.457264,-91.037872,1,95,0
30.457268,-91.154121,1,95,0
30.457268,-91.036926,1,95,0
30.457291,-91.158012,1,95,0
30.457294,-91.164612,1,95,0
30.457302,-91.051941,1,95,0
30.457304,-91.164658,1,95,0
30.457357,-91.037056,1,95,0
30.457371,-91.152969,1,95,0
30.457371,-91.055428,1,95,0
30.45742,-91.055115,1,95,0
30.457432,-91.164856,1,95,0
30.457436,-91.141251,1,95,0
30.457443,-91.051636,3,85,3
30.457447,-91.141647,1,95,0
30.457458,-91.153748,1,95,0
30.45747,-91.150948,1,95,0
30.457474,-91.157967,1,95,0
30.457476,-91.152588,1,95,0
30.457481,-91.141647,1,95,0
30.457514,-91.142784,1,95,0
30.457531,-91.141304,1,95,0
30.457567,-91.152588,1,95,0
30.457581,-91.08416,1,95,0
30.457592,-91.157982,2,90,3
30.457605,-91.151756,1,95,0
30.45763,-91.126678,1,95,0
30.457653,-91.053162,2,90,3
30.457664,-91.047882,1,95,0
30.457701,-91.051292,1,95,0
30.457716,-91.150978,1,95,0
30.457726,-91.15844,1,95,0
30.457773,-91.154121,1,95,0
30.457777,-91.150528,1,95,0
30.457777,-91.14209,1,95,0
30.457821,-91.155319,1,95,0
30.457834,-91.154533,1,95,0
30.45785,-91.052322,2,90,3
30.45787,-91.064568,1,95,0
30.457884,-91.077599,1,95,0
30.457924,-91.154579,1,95,0
30.457939,-91.155914,1,95,0
30.457945,-91.124176,2,90,3
30.457952,-91.158188,1,95,0
30.458004,-91.058235,1,95,0
30.458031,-91.12384,1,95,0
30.458082,-91.155006,1,95,0
30.458082,-91.141647,2,90,3
30.458113,-91.126701,1,95,0
30.458126,-91.120331,1,95,0
30.458162,-91.150429,2,90,3
30.458174,-91.128151,1,95,0
30.458176,-91.129204,1,95,0
30.458187,-91.151451,1,95,0
30.458191,-91.138245,1,95,0
30.458193,-91.142525,1,95,0
30.458197,-91.057159,1,95,0
30.458208,-91.11821,2,90,3
30.458214,-91.050659,1,95,0
30.458225,-91.153786,1,95,0
30.458225,-91.14489,1,95,0
30.458233,-91.128784,3,85,3
30.458265,-91.151451,1,95,0
30.4583,-91.159081,1,95,0
30.458328,-91.142487,1,95,0
30.458363,-91.152229,1,95,0
30.458372,-91.158432,1,95,0
30.458382,-91.151833,1,95,0
30.458382,-91.15065,1,95,0
30.458416,-91.142471,1,95,0
30.458427,-91.136925,1,95,0
30.458437,-91.144485,1,95,0
30.458445,-91.159683,1,95,0
30.458445,-91.118225,2,90,3
30.45845,-91.138245,1,95,0
30.458475,-91.138306,1,95,0
30.458487,-91.143661,1,95,0
30.458494,-91.151817,1,95,0
30.458504,-91.151794,1,95,0
30.45853,-91.142502,1,95,0
30.458565,-91.126732,1,95,0
30.458574,-91.123657,1,95,0
30.458582,-91.14447,2,90,3
30.458588,-91.055588,1,95,0
30.458597,-91.151466,1,95,0
30.458622,-91.152031,1,95,0
30.458626,-91.06707,2,90,3
30.458656,-91.141693,1,95,0
30.458662,-91.144516,1,95,0
30.458673,-91.105804,1,95,0
30.458683,-91.144493,1,95,0
30.458687,-91.143623,1,95,0
30.458689,-91.023804,1,95,0
30.458698,-91.158493,2,90,3
30.458744,-91.142471,1,95,0
30.458746,-91.154396,2,90,3
30.458809,-91.144501,2,90,3
30.458817,-91.143654,1,95,0
30.458836,-91.015648,1,95,0
30.458839,-91.151863,2,90,3
30.458857,-91.10537,4,80,4
30.458866,-91.142517,1,95,0
30.458889,-91.141319,1,95,0
30.45891,-91.151482,2,90,3
30.458921,-91.153038,1,95,0
30.458927,-91.016914,1,95,0
30.458969,-91.049446,3,85,3
30.458977,-91.105156,3,85,3
30.45903,-91.155464,1,95,0
30.459061,-91.141754,1,95,0
30.459114,-91.150475,2,90,3
30.459126,-91.050293,1,95,0
30.459145,-91.023697,1,95,0
30.459179,-91.040787,1,95,0
30.459188,-91.142517,1,95,0
30.459194,-91.136971,1,95,0
30.4592,-91.14196,1,95,0
30.459246,-91.16732,2,90,3
30.459253,-91.036201,1,95,0
30.459259,-91.021088,1,95,0
30.459282,-91.142944,1,95,0
30.459284,-91.153381,1,95,0
30.459307,-91.117805,1,95,0
30.459311,-91.151894,1,95,0
30.459358,-91.149544,1,95,0
30.459375,-91.127975,1,95,0
30.459383,-91.137627,1,95,0
30.459385,-91.153061,1,95,0
30.459412,-91.119858,1,95,0
30.459415,-91.119698,1,95,0
30.459421,-91.146858,1,95,0
30.459421,-91.119545,1,95,0
30.459463,-91.146843,1,95,0
30.459469,-91.154266,1,95,0
30.459476,-91.14698,1,95,0
30.459476,-91.066566,1,95,0
30.459497,-91.12001,4,80,4
30.459511,-91.142906,1,95,0
30.459518,-91.127983,1,95,0
30.45956,-91.154442,1,95,0
30.45956,-91.146355,1,95,0
30.459576,-91.146431,1,95,0
30.459591,-91.016876,1,95,0
30.459597,-91.016907,1,95,0
30.45965,-91.146629,1,95,0
30.459663,-91.127991,1,95,0
30.459667,-91.141174,1,95,0
30.459694,-91.141167,1,95,0
30.459719,-91.018974,1,95,0
30.459724,-91.149467,1,95,0
30.45973,-91.1464,1,95,0
30.459801,-91.128036,1,95,0
30.459805,-91.17289,1,95,0
30.459927,-91.143669,1,95,0
30.459938,-91.107407,1,95,0
30.459986,-91.141792,1,95,0
30.459999,-91.149605,1,95,0
30.460003,-91.167061,2,90,3
30.460039,-91.153091,1,95,0
30.460052,-91.149185,1,95,0
30.46006,-91.14933,1,95,0
30.460075,-91.144585,1,95,0
30.460081,-91.147278,1,95,0
30.460091,-91.154236,1,95,0
30.46014,-91.144691,1,95,0
30.460142,-91.153069,2,90,3
30.460154,-91.142952,1,95,0
30.460157,-91.072639,1,95,0
30.460217,-91.159767,1,95,0
30.460226,-91.153099,1,95,0
30.460238,-91.148148,1,95,0
30.460264,-91.027672,1,95,0
30.46027,-91.027679,1,95,0
30.460272,-91.153191,2,90,3
30.460299,-91.068611,2,90,3
30.460306,-91.069321,1,95,0
30.460314,-91.067955,1,95,0
30.460339,-91.148705,1,95,0
30.46035,-91.148407,1,95,0
30.46035,-91.1474,1,95,0
30.460371,-91.148323,1,95,0
30.460396,-91.149109,1,95,0
30.460398,-91.148987,1,95,0
30.460411,-91.147888,1,95,0
30.460413,-91.147934,2,90,3
30.460447,-91.028297,1,95,0
30.460474,-91.143776,1,95,0
30.460484,-91.142967,1,95,0
