GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus,Housing_Vacancy_Rate,High_Housing_Cost_Burden_Rate,Old_Housing_Rate,Mobile_Home_Rate,Renter_Rate,Elderly_Living_Alone_Rate,Single_Person_Household_Rate,Language_Isolation_Rate,Disability_Rate,No_Vehicle_Rate,Digital_Isolation_Rate,Depression_Rate,Poor_Mental_Health_Rate,Poor_Physical_Health_Rate,Obesity_Rate,Smoking_Rate,No_Physical_Activity_Rate,No_Routine_Checkup_Rate,No_Dental_Visit_Rate,Housing_Risk,Demographic_Risk,Health_Risk,Social_Isolation_Risk_Index,Risk_Category
22033000100,"Census Tract 000100, East Baton Rouge Parish, Louisiana",0.0,651.0,0.0,0.0,0.0,0.0,0.0,35.0,285.0,43.0,1076.0,0.0,113.0,93.0,190.0,123.0,90.0,80.0,0.0,37.0,0.0,0.0,0.0,192.0,9.0,326.0,8.0,278.0,48.0,0.0,22.0,0.0,413.0,123.0,16.0,95.0,2.0,8.0,60.0,8.0,8.0,115.0,25.0,0.0,98.0,22.0,9.0,1.0,18.0,51.0,672.0,51500.0,28519.0,28519.0,29187.0,-666666666.0,80.0,0.0,210.0,208.0,2.0,536.0,140.0,0.0,305.0,187.0,42.0,0.0,42.0,145.0,9.0,231.0,231.0,0.0,305.0,0.0,305.0,305.0,66.0,1.0,43.0,41.0,6.0,199.0,45.0,0.0,0.0,53.0,9.0,136.0,8.0,128.0,118.0,231.0,139.0,231.0,0.0,575.0,293.0,326.0,536.0,536.0,726.0,726.0,536.0,536.0,192.0,199.0,1120.0,271.0,0.0,71.0,0.0,0.0,0.0,0.0,190.0,5.0,0.4464285714285714,96.07142857142856,0.0,0.0,354.0,148.0,34.0,66.04477611940298,6.343283582089552,60.820895522388064,38.80597014925373,22.94776119402985,0.0,100.0,73.82920110192838,26.170798898071624,56.90298507462687,43.09701492537313,79.20110192837465,71.0,9.77961432506887,5.096418732782369,71.48760330578511,586.0,80.71625344352617,98.0,53.0,42.42424242424242,22.943722943722943,23.021366164474436,36.25480426014125,27.082126095273082,4.356552857213706,53.7360495134036,11.069886440570375,42.329194834344584,21.597118622610783,21.860692682877836,34.33029041545206,32.45842964966717,24.532326525555522,29.13073855582106,12.481560492742735,38.25203994083109,11.445268119655191,36.202287880099995,26.83467385840581,22.11838802881352,-0.06865961947418453,0.4883155946869399,0.8986348930676046,0.4394302894267867,Moderate Risk
22033000200,"Census Tract 000200, East Baton Rouge Parish, Louisiana",0.0,3676.0,3.0,73.0,54.0,0.0,0.0,244.0,1620.0,164.0,6244.0,37.0,175.0,183.0,169.0,1000.0,301.0,0.0,140.0,915.0,0.0,134.0,0.0,1979.0,93.0,1451.0,13.0,1050.0,401.0,58.0,58.0,74.0,1589.0,839.0,0.0,545.0,83.0,42.0,92.0,13.0,504.0,172.0,106.0,135.0,47.0,165.0,193.0,46.0,51.0,234.0,653.0,110900.0,22263.0,22263.0,42083.0,20944.0,0.0,105.0,977.0,817.0,160.0,2428.0,618.0,0.0,571.0,391.0,225.0,0.0,225.0,166.0,15.0,1857.0,1845.0,12.0,571.0,0.0,571.0,571.0,436.0,256.0,297.0,100.0,177.0,2409.0,35.0,310.0,299.0,447.0,15.0,151.0,3.0,148.0,180.0,1857.0,1060.0,1857.0,143.0,1323.0,1254.0,1451.0,2428.0,2428.0,2920.0,2920.0,2428.0,2428.0,2113.0,2409.0,6625.0,827.0,220.0,0.0,501.0,192.0,232.0,309.0,492.0,102.0,1.539622641509434,94.24905660377358,0.0452830188679245,1.1169811320754717,1653.0,637.0,138.0,68.08072487644151,5.683690280065898,59.76112026359144,33.64909390444811,34.55518945634267,6.341694273544723,93.65830572645528,83.15068493150685,16.84931506849315,23.517298187808898,76.4827018121911,50.20547945205479,1454.0,49.7945205479452,36.13013698630137,53.56164383561644,2197.0,75.23972602739725,1091.0,447.0,58.75067312870221,24.07108239095315,5.115822678408469,37.283099991246154,16.98673093590904,5.644158350500262,64.24475930299704,18.17761234071499,27.840690294562105,4.832272142535682,14.093662278672975,21.293376105738083,15.650148344684073,21.216528686157144,15.791507712737065,12.428504413648499,35.484039737172296,18.710725186651835,38.51928761904181,13.426599644518324,20.194557390912298,0.018501754903564538,-0.670714022504997,-0.5091656646677498,-0.3871259774230607,Moderate Risk
22033000300,"Census Tract 000300, East Baton Rouge Parish, Louisiana",0.0,622.0,0.0,55.0,17.0,0.0,0.0,11.0,323.0,20.0,1076.0,34.0,179.0,85.0,78.0,129.0,69.0,0.0,77.0,60.0,0.0,0.0,0.0,152.0,23.0,158.0,0.0,147.0,11.0,0.0,17.0,0.0,435.0,108.0,0.0,48.0,3.0,0.0,14.0,5.0,61.0,54.0,19.0,24.0,0.0,8.0,75.0,80.0,15.0,137.0,1005.0,77400.0,25757.0,25757.0,55163.0,-666666666.0,26.0,14.0,385.0,378.0,7.0,543.0,51.0,0.0,213.0,60.0,11.0,0.0,11.0,49.0,0.0,330.0,330.0,0.0,213.0,0.0,213.0,213.0,0.0,11.0,30.0,20.0,0.0,183.0,73.0,8.0,16.0,126.0,0.0,49.0,37.0,12.0,153.0,330.0,98.0,330.0,8.0,541.0,341.0,158.0,543.0,543.0,711.0,711.0,543.0,543.0,152.0,185.0,1103.0,288.0,0.0,53.0,0.0,67.0,0.0,16.0,168.0,9.0,0.8159564823209429,97.55213055303716,0.0,0.0,333.0,202.0,8.0,61.32596685082873,1.4732965009208103,29.097605893186003,69.61325966850829,19.88950276243094,0.0,100.0,76.37130801687763,23.62869198312236,39.226519337016576,60.773480662983424,77.21518987341773,136.0,19.12798874824191,19.26863572433193,71.0267229254571,646.0,90.85794655414908,223.0,126.0,67.57575757575758,38.18181818181819,11.633608117634429,20.13067446879656,30.292700810007197,10.301818711529535,25.55299039184323,14.72907085524338,48.111996685931835,5.520359095540267,18.385107487229227,15.171046062277586,26.084774948858577,19.913805148781677,20.949087922478704,33.079094051324354,34.11707010860976,22.341144337752514,39.04248226557301,10.6056813954817,33.21003697627464,-0.5404402557483745,-0.21837538510915086,-0.09083565344100833,-0.28321709809951123,Moderate Risk
22033000400,"Census Tract 000400, East Baton Rouge Parish, Louisiana",17.0,1655.0,9.0,0.0,15.0,0.0,20.0,20.0,319.0,0.0,2061.0,0.0,101.0,391.0,248.0,154.0,84.0,23.0,36.0,0.0,50.0,36.0,21.0,197.0,17.0,386.0,32.0,247.0,139.0,41.0,184.0,38.0,680.0,175.0,31.0,124.0,16.0,42.0,78.0,36.0,107.0,44.0,36.0,44.0,50.0,20.0,28.0,43.0,65.0,91.0,978.0,177400.0,28578.0,28578.0,-666666666.0,30045.0,0.0,0.0,469.0,424.0,45.0,855.0,31.0,0.0,492.0,286.0,137.0,36.0,101.0,149.0,17.0,363.0,363.0,0.0,492.0,0.0,492.0,492.0,39.0,105.0,9.0,29.0,49.0,282.0,50.0,13.0,0.0,170.0,0.0,132.0,53.0,79.0,206.0,363.0,100.0,363.0,5.0,1003.0,436.0,386.0,855.0,855.0,1087.0,1087.0,855.0,855.0,254.0,282.0,2260.0,395.0,21.0,10.0,0.0,44.0,0.0,4.0,232.0,168.0,7.433628318584071,91.19469026548671,0.3982300884955752,1.6814159292035398,480.0,250.0,125.0,56.14035087719298,14.619883040935672,45.146198830409354,49.59064327485381,20.46783625730994,14.173228346456693,85.8267716535433,78.65685372585097,21.34314627414903,57.54385964912281,42.45614035087719,92.73229070837166,79.0,7.267709291628336,7.911683532658693,82.24471021159154,1056.0,97.148114075437,233.0,170.0,64.18732782369146,46.83195592286501,11.855063346258596,16.90018791462039,43.55798122081195,8.273227717846503,51.34939808989843,27.179410079042327,28.24535190994006,16.142866095454732,25.82036965988657,25.96304935306694,29.013050112788335,9.368720446759767,12.437427642743458,23.977077891649078,43.19107610485627,12.157669785215461,23.977288239218446,19.271021351004464,23.52468112150383,-0.15163435289473398,0.31695202025879365,-0.8873056364170211,-0.24066265635098713,Moderate Risk
22033000500,"Census Tract 000500, East Baton Rouge Parish, Louisiana",104.0,1335.0,0.0,128.0,0.0,44.0,0.0,72.0,724.0,0.0,2871.0,239.0,224.0,446.0,373.0,234.0,35.0,43.0,0.0,24.0,0.0,0.0,91.0,451.0,133.0,648.0,12.0,459.0,189.0,0.0,55.0,7.0,875.0,238.0,12.0,196.0,13.0,0.0,128.0,12.0,147.0,39.0,72.0,72.0,86.0,15.0,45.0,62.0,45.0,169.0,790.0,80900.0,23303.0,23303.0,25379.0,22932.0,5.0,31.0,465.0,445.0,20.0,1113.0,77.0,0.0,368.0,204.0,139.0,0.0,139.0,65.0,6.0,745.0,718.0,27.0,361.0,7.0,368.0,368.0,76.0,206.0,104.0,18.0,28.0,648.0,22.0,7.0,100.0,333.0,0.0,59.0,0.0,59.0,164.0,745.0,444.0,745.0,16.0,1424.0,632.0,648.0,1113.0,1113.0,1618.0,1618.0,1113.0,1113.0,542.0,648.0,3024.0,823.0,30.0,80.0,0.0,63.0,0.0,0.0,505.0,98.0,3.2407407407407405,94.9404761904762,0.0,0.2314814814814814,751.0,325.0,37.0,67.47529200359389,3.324348607367475,58.22102425876011,39.98203054806828,21.38364779874214,0.0,100.0,68.78862793572311,31.211372064276887,33.06379155435759,66.93620844564241,88.99876390605687,173.0,10.69221260815822,1.4833127317676145,93.69592088998763,1510.0,93.32509270704573,462.0,333.0,62.01342281879194,44.69798657718121,21.421513460175625,44.4918574986135,18.931014740956343,1.6875744723353125,63.247331377965246,27.301650773538867,34.26934587787087,12.200082144789477,19.419295429640993,33.244716834891015,20.16813513213576,16.50284173360521,27.462446358602023,33.84217930334852,40.85465431204186,17.61915179057826,35.68705865414107,24.61925848851121,35.1476989400368,0.011439023353438688,0.2868589296736243,0.7121057176955056,0.3368012235741895,Moderate Risk
22033000601,"Census Tract 000601, East Baton Rouge Parish, Louisiana",0.0,1335.0,0.0,87.0,0.0,0.0,20.0,40.0,696.0,21.0,2297.0,80.0,162.0,302.0,362.0,122.0,45.0,29.0,0.0,81.0,0.0,60.0,0.0,361.0,11.0,495.0,32.0,315.0,180.0,35.0,195.0,0.0,697.0,201.0,80.0,253.0,29.0,24.0,48.0,32.0,101.0,58.0,11.0,12.0,1.0,14.0,10.0,34.0,92.0,99.0,996.0,96900.0,21678.0,21678.0,-666666666.0,20515.0,0.0,70.0,403.0,387.0,16.0,898.0,80.0,0.0,578.0,248.0,106.0,0.0,106.0,142.0,11.0,320.0,320.0,0.0,578.0,0.0,578.0,578.0,54.0,251.0,21.0,0.0,20.0,533.0,28.0,35.0,21.0,147.0,11.0,131.0,14.0,117.0,330.0,320.0,247.0,320.0,0.0,937.0,625.0,495.0,898.0,898.0,1183.0,1183.0,898.0,898.0,421.0,533.0,2308.0,178.0,39.0,29.0,61.0,74.0,18.0,25.0,285.0,11.0,0.4766031195840554,99.52339688041594,0.0,0.0,570.0,163.0,165.0,63.474387527839646,18.374164810690424,55.122494432071264,43.09576837416481,22.383073496659243,14.251781472684083,85.74821852731591,75.90870667793745,24.091293322062555,64.3652561247216,35.634743875278396,79.20540997464074,246.0,20.794590025359255,6.846999154691462,86.89771766694844,1033.0,87.32037193575654,231.0,147.0,72.1875,45.9375,9.101833268590545,21.10111550295551,23.535537579377603,0.5409572774627791,29.116409926570523,16.696206043425196,45.75882364113044,9.897109401876552,15.046112156681302,20.17579289479108,23.190151023996044,19.106226388859312,22.82502807396187,17.794249116556127,37.465057610019095,13.480584127433767,23.64319252263234,17.857818863230463,34.805906147823414,-1.1575607432238095,-0.1252157439787526,0.3280176420682075,-0.31825294837811824,Moderate Risk
22033000602,"Census Tract 000602, East Baton Rouge Parish, Louisiana",62.0,2768.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,3541.0,67.0,115.0,641.0,518.0,166.0,34.0,193.0,0.0,21.0,0.0,58.0,26.0,371.0,144.0,840.0,0.0,674.0,166.0,0.0,187.0,61.0,1113.0,344.0,31.0,205.0,4.0,84.0,128.0,0.0,167.0,238.0,44.0,0.0,4.0,59.0,87.0,91.0,136.0,179.0,841.0,93900.0,25699.0,25699.0,29031.0,25099.0,47.0,66.0,617.0,617.0,0.0,1457.0,93.0,0.0,662.0,424.0,115.0,4.0,111.0,309.0,109.0,795.0,795.0,0.0,654.0,8.0,662.0,662.0,38.0,6.0,104.0,131.0,53.0,599.0,0.0,29.0,33.0,330.0,109.0,200.0,14.0,186.0,238.0,795.0,416.0,795.0,0.0,1463.0,738.0,840.0,1457.0,1457.0,1755.0,1755.0,1457.0,1457.0,455.0,599.0,3631.0,671.0,57.0,21.0,12.0,15.0,91.0,49.0,298.0,0.0,0.0,97.521343982374,0.0,1.6799779675020654,961.0,377.0,119.0,65.95744680851064,8.167467398764584,57.65271105010296,42.34728894989705,23.61015785861359,12.747252747252746,87.25274725274726,83.01994301994301,16.98005698005698,45.43582704186685,54.56417295813315,83.36182336182335,245.0,13.96011396011396,1.1965811965811968,85.86894586894587,1596.0,90.94017094017094,392.0,330.0,49.308176100628934,41.509433962264154,20.4369498309859,38.31097469323369,35.4419244245275,0.9312559438749429,38.64176025327859,30.241757120599445,43.63126822823126,24.55505418626688,8.442643994168328,28.381650786927885,27.27347276030938,22.737814363964155,14.823282034321707,28.304083424485714,31.212971203206408,21.35069239415379,30.28041984866573,21.69025559621621,31.781716964236367,-0.2900341850870732,0.45927129254972093,0.2569765607327545,0.14207122273180076,Moderate Risk
22033000701,"Census Tract 000701, East Baton Rouge Parish, Louisiana",38.0,1168.0,0.0,53.0,34.0,11.0,0.0,133.0,607.0,43.0,1853.0,44.0,75.0,179.0,103.0,183.0,127.0,6.0,60.0,81.0,0.0,129.0,201.0,266.0,50.0,389.0,0.0,275.0,114.0,25.0,131.0,279.0,344.0,333.0,5.0,52.0,26.0,11.0,70.0,18.0,0.0,68.0,103.0,32.0,9.0,23.0,45.0,18.0,76.0,121.0,887.0,126600.0,30849.0,30849.0,52500.0,27944.0,79.0,80.0,288.0,255.0,33.0,677.0,88.0,0.0,268.0,175.0,83.0,10.0,73.0,92.0,50.0,409.0,409.0,0.0,268.0,0.0,268.0,268.0,79.0,153.0,191.0,41.0,69.0,773.0,37.0,28.0,63.0,205.0,12.0,42.0,40.0,2.0,93.0,409.0,214.0,409.0,10.0,512.0,296.0,389.0,677.0,677.0,858.0,858.0,677.0,677.0,596.0,773.0,2138.0,238.0,76.0,0.0,48.0,0.0,52.0,81.0,181.0,6.0,0.2806361085126286,86.66978484565014,0.0,13.04957904583723,414.0,203.0,60.0,61.15214180206795,8.862629246676514,57.459379615952734,37.66617429837518,49.18759231905465,21.644295302013425,78.35570469798657,78.9044289044289,21.095571095571096,39.5864106351551,60.4135893648449,60.83916083916085,257.0,29.953379953379955,16.433566433566433,68.06526806526807,690.0,80.41958041958041,333.0,205.0,81.41809290953546,50.12224938875306,22.29701032307647,33.595350265115194,31.103316463303752,14.855594426993797,23.328427994947198,16.734934326302046,21.791849395800156,23.436673527755683,13.255311686673103,9.315146222999635,27.841853285179614,10.2611920562509,17.861380684604644,25.067066929464676,34.027380483820814,22.599583891245434,26.922300860197158,15.451882103124028,18.40651082064497,0.10452606338150128,-0.5960479934886481,-0.9414319777136209,-0.4776513026069226,Moderate Risk
22033000702,"Census Tract 000702, East Baton Rouge Parish, Louisiana",55.0,2438.0,47.0,0.0,0.0,21.0,0.0,27.0,318.0,0.0,3063.0,0.0,162.0,135.0,578.0,199.0,88.0,74.0,47.0,75.0,5.0,41.0,68.0,802.0,75.0,735.0,0.0,616.0,119.0,12.0,66.0,95.0,685.0,508.0,44.0,37.0,20.0,22.0,20.0,0.0,43.0,166.0,53.0,135.0,90.0,85.0,200.0,122.0,62.0,94.0,907.0,112400.0,41394.0,41394.0,50091.0,39205.0,5.0,55.0,458.0,427.0,31.0,1193.0,222.0,0.0,507.0,344.0,104.0,12.0,92.0,240.0,20.0,686.0,686.0,0.0,507.0,0.0,507.0,507.0,173.0,176.0,203.0,85.0,94.0,1050.0,205.0,33.0,9.0,78.0,20.0,220.0,123.0,97.0,163.0,686.0,391.0,686.0,0.0,924.0,715.0,735.0,1193.0,1193.0,1363.0,1363.0,1193.0,1193.0,911.0,1050.0,3288.0,293.0,126.0,0.0,98.0,4.0,206.0,0.0,170.0,74.0,2.2506082725060828,93.15693430656934,1.429440389294404,2.889294403892944,413.0,694.0,86.0,34.61860854987427,7.208717518860016,61.60938809723386,35.7921207041073,42.58172673931266,4.500548847420418,95.49945115257958,87.52751283932501,12.472487160674982,42.49790444258173,57.50209555741827,67.7916360968452,434.0,31.841526045487896,9.317681584739546,78.79677182685253,1086.0,79.67718268525313,325.0,78.0,47.376093294460645,11.370262390670554,9.93070620880758,25.29117192836094,20.010412653477974,7.376885366735016,27.498793247291687,7.199263167539035,24.243408128797057,1.814266103488324,21.044987066160793,9.42853736844073,13.229927145816609,9.130132000317712,18.792065667242277,27.463870704611914,35.962196939595714,14.429548249743744,28.231187509573715,11.679816332841002,31.6805002610703,-0.7121492706003822,-1.0775384016640657,-0.72960272108675,-0.8397634644503992,Low Risk
22033000900,"Census Tract 000900, East Baton Rouge Parish, Louisiana",4.0,2665.0,0.0,0.0,51.0,0.0,0.0,79.0,557.0,0.0,3225.0,152.0,282.0,610.0,509.0,82.0,46.0,0.0,64.0,78.0,0.0,108.0,0.0,111.0,115.0,831.0,0.0,503.0,328.0,0.0,115.0,90.0,1156.0,216.0,39.0,155.0,131.0,111.0,171.0,0.0,116.0,26.0,21.0,89.0,15.0,96.0,35.0,60.0,212.0,95.0,1073.0,97200.0,42167.0,42167.0,39943.0,47754.0,13.0,49.0,541.0,500.0,41.0,1372.0,224.0,0.0,799.0,516.0,139.0,0.0,139.0,377.0,105.0,573.0,527.0,46.0,799.0,0.0,799.0,799.0,164.0,129.0,150.0,87.0,0.0,669.0,0.0,93.0,13.0,183.0,105.0,272.0,25.0,247.0,283.0,573.0,315.0,573.0,102.0,1585.0,995.0,831.0,1372.0,1372.0,1823.0,1823.0,1372.0,1372.0,219.0,669.0,3561.0,440.0,0.0,112.0,0.0,11.0,0.0,0.0,451.0,37.0,1.0390339792193204,90.56444818871104,0.0,2.527379949452401,584.0,507.0,281.0,42.565597667638485,20.481049562682216,60.56851311953353,36.44314868804665,15.743440233236154,49.31506849315068,50.68493150684932,75.26055951727922,24.73944048272079,58.23615160349854,41.76384839650146,92.53976961053208,123.0,6.7471201316511245,7.789358200767965,89.68732857926494,1550.0,85.0246845858475,289.0,183.0,50.43630017452006,31.93717277486911,17.52555163358568,32.95158625408432,52.212140335219694,11.266184783615795,63.56200027894056,23.875595188368194,44.95021677284265,9.808106338954929,26.145735827184808,26.318367759980475,24.82143588861867,19.65531566751004,20.683220471629845,13.900536433799342,34.81965224727289,12.556667511842011,26.545015444763287,20.92656097346363,32.3880083641555,0.8207655766687052,0.489891919458603,0.3321540825103438,0.547603859545884,High Risk
22033001000,"Census Tract 001000, East Baton Rouge Parish, Louisiana",14.0,2148.0,0.0,0.0,0.0,0.0,0.0,6.0,230.0,28.0,2553.0,207.0,212.0,367.0,88.0,177.0,257.0,40.0,32.0,10.0,0.0,64.0,0.0,242.0,32.0,519.0,0.0,325.0,194.0,5.0,13.0,139.0,823.0,252.0,96.0,70.0,9.0,0.0,88.0,8.0,30.0,104.0,95.0,211.0,120.0,35.0,72.0,64.0,15.0,58.0,861.0,72400.0,38125.0,38125.0,38167.0,37900.0,0.0,20.0,556.0,449.0,107.0,1075.0,280.0,0.0,489.0,233.0,59.0,50.0,9.0,174.0,8.0,586.0,586.0,0.0,489.0,0.0,489.0,489.0,0.0,64.0,137.0,131.0,33.0,537.0,46.0,26.0,35.0,140.0,8.0,166.0,35.0,131.0,256.0,586.0,286.0,586.0,0.0,1078.0,561.0,519.0,1075.0,1075.0,1390.0,1390.0,1075.0,1075.0,306.0,537.0,2698.0,511.0,0.0,139.0,20.0,78.0,28.0,47.0,315.0,121.0,4.484803558191253,94.6256486286138,0.0,5.151964418087472,445.0,517.0,113.0,41.3953488372093,10.511627906976743,48.27906976744186,41.76744186046511,23.44186046511628,20.91503267973856,79.08496732026144,77.33812949640287,22.66187050359712,45.48837209302326,54.51162790697674,77.55395683453237,312.0,22.446043165467625,3.0215827338129495,75.61151079136691,1090.0,78.41726618705036,247.0,140.0,42.15017064846416,23.890784982935152,7.4120835640379195,30.611160102370054,31.90550247061016,2.033657073545621,58.293342480172484,10.12703431526919,47.588433388519135,15.560563330836313,14.28823705365794,34.354268583461625,24.300810908666158,24.522283723926705,21.574946878834286,26.981405000388836,38.79641817282825,20.450239020243924,28.14581069614204,21.70721020954681,19.83186761721696,-0.22232293980013257,0.1810951546691443,0.2731049136698067,0.07729237617960615,Moderate Risk
22033001102,"Census Tract 001102, East Baton Rouge Parish, Louisiana",0.0,2756.0,3.0,0.0,0.0,21.0,0.0,0.0,517.0,35.0,3204.0,0.0,26.0,29.0,279.0,519.0,262.0,352.0,130.0,348.0,0.0,399.0,201.0,338.0,212.0,770.0,0.0,501.0,269.0,32.0,152.0,142.0,1159.0,540.0,108.0,263.0,25.0,75.0,17.0,0.0,97.0,422.0,122.0,48.0,106.0,65.0,48.0,62.0,51.0,190.0,909.0,182900.0,28370.0,28370.0,103837.0,26689.0,81.0,39.0,929.0,840.0,89.0,1699.0,806.0,0.0,320.0,210.0,104.0,90.0,14.0,106.0,94.0,1379.0,1379.0,0.0,320.0,0.0,320.0,320.0,299.0,236.0,237.0,149.0,73.0,1348.0,210.0,75.0,211.0,417.0,0.0,12.0,0.0,12.0,110.0,1379.0,560.0,1379.0,9.0,319.0,374.0,770.0,1699.0,1699.0,1945.0,1945.0,1699.0,1699.0,938.0,1348.0,4108.0,542.0,168.0,40.0,255.0,102.0,643.0,328.0,246.0,632.0,15.384615384615383,77.99415774099319,0.0730282375851996,3.456669912366115,1111.0,380.0,208.0,65.39140670982931,12.24249558563861,45.32077692760447,49.4408475573867,31.78340200117716,42.53731343283582,57.46268656716418,87.35218508997428,12.647814910025708,18.83460859329017,81.16539140670983,16.86375321336761,1536.0,78.97172236503856,24.575835475578405,43.8560411311054,1100.0,56.555269922879184,913.0,417.0,66.20739666424946,30.239303843364755,7.7714396703805955,43.73630877649182,31.657425361940767,8.021823330842693,26.761838280151768,9.36427583385858,49.04157552002479,17.170561898277395,27.264770337766727,16.64409913740923,14.528803084473424,16.59825354761313,20.858796812948665,26.35513536125892,38.35775704027897,19.727762332998086,35.03349799108032,19.571104394907923,19.94583615241876,0.05228314661742295,0.32656523453704656,-0.25571370916601566,0.04104489066281795,Moderate Risk
22033001103,"Census Tract 001103, East Baton Rouge Parish, Louisiana",229.0,1568.0,0.0,0.0,0.0,107.0,0.0,0.0,231.0,20.0,1553.0,47.0,293.0,227.0,149.0,299.0,99.0,78.0,90.0,0.0,0.0,93.0,730.0,247.0,286.0,715.0,0.0,532.0,183.0,42.0,100.0,8.0,645.0,406.0,43.0,37.0,36.0,67.0,237.0,0.0,30.0,121.0,173.0,30.0,6.0,31.0,56.0,76.0,82.0,26.0,1053.0,129800.0,31136.0,31136.0,60625.0,27240.0,2.0,17.0,336.0,242.0,94.0,1051.0,188.0,0.0,399.0,211.0,168.0,43.0,125.0,43.0,0.0,652.0,652.0,0.0,399.0,0.0,399.0,399.0,76.0,43.0,648.0,0.0,327.0,1372.0,136.0,7.0,73.0,274.0,0.0,43.0,0.0,43.0,188.0,652.0,504.0,652.0,0.0,868.0,628.0,715.0,1051.0,1051.0,1282.0,1282.0,1051.0,1051.0,1070.0,1372.0,3511.0,307.0,277.0,0.0,47.0,16.0,9.0,63.0,231.0,432.0,12.30418684135574,44.2324124181145,0.0,0.2278553118769581,624.0,281.0,146.0,59.372026641294006,13.891531874405327,68.03044719314939,23.025689819219792,38.62987630827783,8.69158878504673,91.30841121495328,81.98127925117005,18.018720748829953,37.96384395813511,62.036156041864885,67.70670826833073,412.0,32.13728549141966,7.020280811232449,79.17316692667707,1077.0,84.00936037441498,490.0,274.0,75.15337423312883,42.02453987730061,16.504199242136902,17.767052142918615,23.226068900846727,11.916302015603051,40.35781276641791,17.36456940841343,41.41965678094556,18.316491257418875,22.11677047316339,30.06356551647067,25.326834884122576,21.330630196316893,13.82109927436021,33.2434865417111,36.05796902780796,20.544708503190577,38.17734595608102,20.604526021223414,31.6368198013691,-0.4180045841768844,0.43834854079808716,0.08855476309250901,0.03629957323790392,Moderate Risk
