GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus
22033003914,"Census Tract 003914, East Baton Rouge Parish, Louisiana",0.0,2925.0,155.0,10.0,0.0,0.0,0.0,10.0,204.0,13.0,911.0,0.0,0.0,0.0,147.0,770.0,186.0,155.0,182.0,86.0,16.0,395.0,103.0,150.0,121.0,959.0,54.0,285.0,674.0,58.0,214.0,396.0,941.0,510.0,345.0,0.0,79.0,37.0,0.0,102.0,10.0,53.0,15.0,17.0,197.0,46.0,39.0,239.0,225.0,47.0,1249.0,239600.0,84950.0,84950.0,108000.0,58472.0,11.0,0.0,492.0,347.0,145.0,1451.0,0.0,0.0,926.0,646.0,579.0,295.0,284.0,67.0,0.0,525.0,525.0,0.0,926.0,0.0,926.0,926.0,106.0,132.0,137.0,82.0,31.0,691.0,101.0,9.0,0.0,110.0,0.0,67.0,36.0,31.0,280.0,525.0,313.0,525.0,81.0,1068.0,937.0,959.0,1451.0,1451.0,1542.0,1542.0,1451.0,1451.0,648.0,691.0,3301.0,333.0,141.0,43.0,0.0,106.0,61.0,31.0,91.0,1982.0,60.04241139048773,27.597697667373524,4.695546803998788,11.996364737958194,125.0,763.0,563.0,8.61474844934528,38.800827015851134,66.09235010337699,23.914541695382493,35.148173673328735,60.95679012345679,39.04320987654321,94.09857328145266,5.901426718547341,63.818056512749834,36.18194348725017,74.5136186770428,382.0,24.77302204928664,18.417639429312583,59.46822308690013,1542.0,100.0,220.0,110.0,41.904761904761905,20.952380952380953
22033004010,"Census Tract 004010, East Baton Rouge Parish, Louisiana",0.0,5484.0,54.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1286.0,5.0,0.0,36.0,100.0,600.0,788.0,320.0,229.0,12.0,8.0,1173.0,61.0,143.0,87.0,1405.0,239.0,396.0,1009.0,203.0,479.0,339.0,1413.0,530.0,148.0,8.0,217.0,204.0,51.0,244.0,113.0,25.0,97.0,13.0,10.0,163.0,84.0,131.0,385.0,50.0,1438.0,238000.0,88292.0,88292.0,102132.0,48725.0,8.0,0.0,538.0,413.0,125.0,1943.0,33.0,0.0,1414.0,1044.0,881.0,347.0,534.0,163.0,87.0,529.0,529.0,0.0,1414.0,0.0,1414.0,1414.0,221.0,206.0,418.0,103.0,77.0,1377.0,130.0,48.0,22.0,114.0,57.0,76.0,64.0,12.0,370.0,529.0,361.0,529.0,62.0,1930.0,1225.0,1405.0,1943.0,1943.0,2098.0,2098.0,1943.0,1943.0,1377.0,1377.0,5603.0,158.0,0.0,0.0,0.0,43.0,0.0,55.0,155.0,3630.0,64.7867213992504,22.951990005354276,0.9637694092450473,6.050330180260575,344.0,786.0,813.0,17.704580545548122,41.84251158003088,72.31085949562532,21.25579001544004,27.27740607308286,85.18518518518519,14.814814814814813,92.61201143946616,7.387988560533841,72.77406073082861,27.225939269171384,94.94756911344138,98.0,4.671115347950429,11.868446139180172,35.319351763584365,2065.0,98.42707340324118,314.0,114.0,59.35727788279773,21.550094517958414
22033004013,"Census Tract 004013, East Baton Rouge Parish, Louisiana",32.0,2950.0,489.0,0.0,0.0,0.0,0.0,17.0,248.0,17.0,1627.0,0.0,0.0,67.0,206.0,965.0,469.0,76.0,358.0,281.0,0.0,128.0,0.0,553.0,44.0,560.0,116.0,205.0,355.0,0.0,0.0,282.0,1506.0,241.0,41.0,88.0,45.0,5.0,126.0,116.0,66.0,158.0,178.0,0.0,115.0,113.0,244.0,214.0,63.0,175.0,801.0,138400.0,43730.0,43730.0,60734.0,42695.0,0.0,425.0,1187.0,917.0,270.0,1747.0,1001.0,0.0,163.0,27.0,27.0,0.0,27.0,0.0,0.0,1584.0,1584.0,0.0,163.0,0.0,163.0,163.0,161.0,152.0,264.0,0.0,0.0,681.0,121.0,91.0,49.0,272.0,0.0,0.0,0.0,0.0,136.0,1584.0,533.0,1584.0,231.0,39.0,82.0,560.0,1747.0,1747.0,2422.0,2422.0,1747.0,1747.0,681.0,724.0,3672.0,914.0,306.0,58.0,466.0,450.0,320.0,552.0,675.0,1093.0,29.765795206971678,44.308278867102395,13.316993464052288,7.6797385620915035,791.0,749.0,207.0,45.27761877504293,11.848883800801374,32.05495134516313,52.48998282770464,13.795077275329135,18.79588839941263,81.20411160058737,72.13047068538398,27.86952931461602,9.33028048082427,90.66971951917573,11.147811725846408,2152.0,88.85218827415359,26.383154417836497,51.11478117258464,996.0,41.123038810900084,533.0,272.0,33.6489898989899,17.17171717171717
22033004017,"Census Tract 004017, East Baton Rouge Parish, Louisiana",0.0,3673.0,623.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1855.0,0.0,0.0,59.0,97.0,313.0,130.0,451.0,597.0,50.0,57.0,248.0,0.0,52.0,48.0,881.0,73.0,261.0,620.0,20.0,350.0,129.0,1136.0,239.0,205.0,16.0,60.0,154.0,10.0,117.0,27.0,14.0,86.0,26.0,53.0,21.0,70.0,146.0,318.0,52.0,1640.0,234600.0,93125.0,93125.0,86250.0,96959.0,0.0,73.0,494.0,298.0,196.0,1375.0,50.0,0.0,1007.0,683.0,470.0,51.0,419.0,213.0,48.0,368.0,368.0,0.0,1007.0,0.0,1007.0,1007.0,19.0,95.0,69.0,82.0,13.0,438.0,30.0,0.0,51.0,64.0,48.0,165.0,14.0,151.0,324.0,368.0,198.0,368.0,35.0,1308.0,981.0,881.0,1375.0,1375.0,1754.0,1754.0,1375.0,1375.0,300.0,438.0,3841.0,280.0,202.0,0.0,90.0,38.0,62.0,19.0,379.0,1213.0,31.580317625618328,48.294714917990106,16.21973444415517,3.358500390523301,205.0,634.0,536.0,14.909090909090908,38.981818181818184,64.07272727272726,21.672727272727276,17.381818181818183,82.66666666666667,17.333333333333336,78.39224629418472,21.60775370581528,73.23636363636363,26.763636363636362,76.5678449258837,411.0,23.432155074116306,40.136830102622575,26.738882554161915,1631.0,92.98745724059293,145.0,64.0,39.40217391304348,17.391304347826086
22033004018,"Census Tract 004018, East Baton Rouge Parish, Louisiana",0.0,1750.0,10.0,0.0,0.0,0.0,0.0,22.0,186.0,0.0,1014.0,0.0,0.0,10.0,186.0,317.0,418.0,67.0,58.0,44.0,0.0,55.0,118.0,158.0,34.0,501.0,0.0,149.0,352.0,49.0,66.0,7.0,680.0,154.0,120.0,15.0,44.0,72.0,0.0,7.0,47.0,95.0,0.0,81.0,55.0,0.0,36.0,185.0,52.0,25.0,1038.0,241300.0,61458.0,61458.0,72798.0,27368.0,7.0,64.0,333.0,194.0,139.0,834.0,158.0,0.0,499.0,356.0,284.0,0.0,284.0,72.0,0.0,335.0,226.0,109.0,492.0,7.0,499.0,499.0,97.0,104.0,173.0,0.0,0.0,374.0,45.0,51.0,34.0,58.0,0.0,72.0,62.0,10.0,143.0,335.0,145.0,335.0,108.0,629.0,482.0,501.0,834.0,834.0,1100.0,1100.0,834.0,834.0,331.0,374.0,2013.0,281.0,0.0,0.0,0.0,125.0,221.0,10.0,266.0,930.0,46.19970193740686,50.3725782414307,0.49677098857426727,0.34773969200198707,182.0,409.0,243.0,21.822541966426858,29.136690647482016,60.07194244604317,23.26139088729017,18.465227817745802,16.61631419939577,83.38368580060424,75.81818181818181,24.181818181818183,59.832134292565954,40.16786570743405,67.0,356.0,32.36363636363636,9.272727272727273,46.63636363636364,878.0,79.81818181818183,188.0,58.0,56.11940298507463,17.313432835820898
22033004019,"Census Tract 004019, East Baton Rouge Parish, Louisiana",10.0,3269.0,65.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,552.0,0.0,43.0,147.0,74.0,266.0,393.0,463.0,300.0,99.0,0.0,443.0,106.0,24.0,213.0,1154.0,171.0,285.0,869.0,74.0,555.0,182.0,1212.0,320.0,162.0,12.0,96.0,234.0,0.0,171.0,5.0,17.0,125.0,16.0,83.0,20.0,165.0,100.0,242.0,84.0,1223.0,376500.0,89921.0,89921.0,96446.0,-666666666.0,0.0,112.0,378.0,362.0,16.0,1532.0,139.0,10.0,1207.0,947.0,796.0,197.0,599.0,151.0,100.0,325.0,285.0,40.0,1207.0,0.0,1207.0,1207.0,95.0,184.0,124.0,63.0,69.0,581.0,0.0,0.0,0.0,63.0,0.0,51.0,23.0,28.0,260.0,325.0,207.0,325.0,16.0,1507.0,740.0,1154.0,1532.0,1532.0,1785.0,1785.0,1532.0,1532.0,573.0,581.0,3412.0,165.0,56.0,0.0,0.0,0.0,142.0,54.0,253.0,2537.0,74.35521688159437,16.178194607268466,1.9050410316529893,5.3341148886283705,243.0,626.0,663.0,15.861618798955613,43.27676240208878,75.32637075718016,23.62924281984334,20.887728459530024,77.31239092495636,22.68760907504363,85.82633053221288,14.173669467787114,78.78590078328982,21.214099216710185,85.32212885154061,252.0,14.117647058823529,22.35294117647059,29.69187675070028,1534.0,85.93837535014006,63.0,63.0,19.384615384615383,19.384615384615383
22033004020,"Census Tract 004020, East Baton Rouge Parish, Louisiana",0.0,4575.0,224.0,0.0,0.0,10.0,0.0,10.0,248.0,0.0,612.0,0.0,0.0,0.0,34.0,161.0,455.0,611.0,925.0,834.0,0.0,1030.0,0.0,93.0,21.0,1340.0,507.0,170.0,1170.0,117.0,730.0,62.0,1586.0,561.0,172.0,0.0,122.0,295.0,134.0,528.0,142.0,0.0,126.0,54.0,0.0,62.0,92.0,94.0,259.0,67.0,1566.0,464800.0,102852.0,102852.0,178578.0,34081.0,0.0,0.0,807.0,780.0,27.0,2147.0,642.0,0.0,1404.0,1065.0,1029.0,436.0,593.0,36.0,21.0,743.0,743.0,0.0,1394.0,10.0,1404.0,1404.0,123.0,348.0,14.0,25.0,22.0,1123.0,0.0,0.0,176.0,307.0,21.0,15.0,0.0,15.0,339.0,743.0,275.0,743.0,48.0,1479.0,632.0,1340.0,2147.0,2147.0,3020.0,3020.0,2147.0,2147.0,1123.0,1123.0,4968.0,899.0,79.0,0.0,253.0,82.0,935.0,144.0,873.0,3775.0,75.98631239935588,12.318840579710146,4.508856682769726,1.247987117552335,469.0,561.0,1117.0,21.844434094084768,52.026082906381,62.412668840242205,36.32976245924546,26.129482999534233,91.71861086375779,8.281389136242208,71.09271523178808,28.907284768211923,65.39357242664182,34.606427573358175,50.562913907284766,1493.0,49.437086092715234,58.245033112582774,6.456953642384105,2378.0,78.74172185430464,483.0,307.0,65.00672947510094,41.318977119784655
22033004021,"Census Tract 004021, East Baton Rouge Parish, Louisiana",0.0,4993.0,423.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,2274.0,0.0,0.0,0.0,226.0,272.0,87.0,272.0,778.0,478.0,0.0,896.0,41.0,62.0,43.0,1273.0,409.0,246.0,1027.0,72.0,629.0,316.0,1217.0,609.0,111.0,13.0,128.0,176.0,9.0,422.0,74.0,8.0,40.0,0.0,36.0,121.0,303.0,65.0,260.0,60.0,1410.0,387400.0,93362.0,93362.0,170847.0,56088.0,2.0,38.0,553.0,494.0,59.0,1826.0,223.0,0.0,1034.0,881.0,774.0,345.0,429.0,107.0,0.0,792.0,792.0,0.0,1034.0,0.0,1034.0,1034.0,146.0,339.0,42.0,67.0,14.0,1139.0,415.0,0.0,40.0,135.0,0.0,107.0,0.0,107.0,153.0,792.0,392.0,792.0,0.0,1278.0,667.0,1273.0,1826.0,1826.0,2113.0,2113.0,1826.0,1826.0,999.0,1139.0,5251.0,484.0,336.0,21.0,39.0,53.0,283.0,101.0,287.0,1991.0,37.91658731670158,43.30603694534375,8.05560845553228,6.017901352123405,204.0,785.0,837.0,11.171960569550931,45.83789704271632,69.71522453450164,27.053669222343924,33.351588170865284,89.68968968968969,10.31031031031031,86.4174159962139,13.582584003786085,56.62650602409639,43.373493975903614,60.48272598201609,833.0,39.422621864647425,59.441552295314715,23.568386180785613,1852.0,87.64789398958827,590.0,135.0,74.4949494949495,17.045454545454543
22033004022,"Census Tract 004022, East Baton Rouge Parish, Louisiana",0.0,5204.0,860.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,975.0,0.0,0.0,16.0,0.0,137.0,73.0,417.0,986.0,452.0,0.0,891.0,9.0,118.0,42.0,1590.0,625.0,321.0,1269.0,181.0,646.0,768.0,1323.0,604.0,116.0,35.0,311.0,229.0,26.0,635.0,0.0,0.0,8.0,13.0,37.0,125.0,51.0,11.0,302.0,28.0,1764.0,433300.0,141806.0,141806.0,142865.0,-666666666.0,259.0,18.0,337.0,263.0,74.0,1927.0,130.0,0.0,1417.0,1262.0,1144.0,401.0,743.0,118.0,42.0,510.0,510.0,0.0,1417.0,0.0,1417.0,1417.0,188.0,186.0,195.0,182.0,113.0,1127.0,65.0,18.0,8.0,21.0,32.0,76.0,47.0,29.0,155.0,510.0,328.0,510.0,79.0,1499.0,814.0,1590.0,1927.0,1927.0,2081.0,2081.0,1927.0,1927.0,1018.0,1127.0,5422.0,292.0,22.0,0.0,87.0,34.0,101.0,0.0,154.0,2849.0,52.54518627812615,17.98229435632608,15.86130579122095,14.164514939136849,97.0,539.0,1291.0,5.033731188375714,66.99532952776336,82.51167618059159,13.648157758173326,31.344058121432276,87.524557956778,12.475442043222005,92.59971167707832,7.400288322921672,73.53399065905552,26.466009340944474,75.82892839980778,244.0,11.725132148005766,69.10139356078808,7.352234502642959,1933.0,92.88803459875061,112.0,21.0,21.96078431372549,4.117647058823529
22033004023,"Census Tract 004023, East Baton Rouge Parish, Louisiana",0.0,2332.0,206.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,544.0,0.0,0.0,49.0,0.0,177.0,336.0,228.0,702.0,861.0,0.0,0.0,0.0,0.0,56.0,469.0,0.0,251.0,218.0,0.0,142.0,292.0,1850.0,0.0,57.0,56.0,15.0,51.0,266.0,0.0,94.0,0.0,190.0,14.0,87.0,122.0,293.0,287.0,0.0,318.0,1506.0,138000.0,37679.0,37679.0,-666666666.0,34409.0,0.0,302.0,1381.0,569.0,812.0,1850.0,297.0,0.0,55.0,30.0,30.0,0.0,30.0,0.0,0.0,1795.0,1795.0,0.0,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,201.0,139.0,530.0,0.0,0.0,0.0,0.0,25.0,1795.0,439.0,1795.0,35.0,93.0,569.0,469.0,1850.0,1850.0,2353.0,2353.0,1850.0,1850.0,0.0,0.0,4150.0,1043.0,507.0,238.0,174.0,223.0,839.0,244.0,503.0,3137.0,75.59036144578313,13.108433734939759,4.9638554216867465,7.036144578313253,924.0,803.0,123.0,49.945945945945944,6.648648648648649,25.351351351351354,30.756756756756758,0.0,0.0,0.0,78.62303442413939,21.376965575860606,2.9729729729729732,97.02702702702702,5.439864003399915,2225.0,94.56013599660008,66.42583935401615,9.604759881002975,1754.0,74.54313642158947,1027.0,530.0,57.21448467966573,29.526462395543174
22033004024,"Census Tract 004024, East Baton Rouge Parish, Louisiana",0.0,2547.0,416.0,0.0,0.0,0.0,0.0,0.0,1917.0,0.0,412.0,77.0,0.0,0.0,27.0,173.0,650.0,371.0,911.0,328.0,0.0,77.0,23.0,0.0,129.0,412.0,38.0,286.0,126.0,0.0,297.0,218.0,1965.0,111.0,73.0,200.0,0.0,124.0,52.0,140.0,103.0,115.0,50.0,103.0,160.0,244.0,42.0,220.0,173.0,277.0,1151.0,188800.0,44247.0,44247.0,74278.0,31600.0,0.0,143.0,1664.0,281.0,1383.0,2076.0,87.0,0.0,656.0,167.0,109.0,65.0,44.0,58.0,58.0,1420.0,1369.0,51.0,656.0,0.0,656.0,656.0,0.0,11.0,45.0,0.0,0.0,143.0,17.0,125.0,156.0,425.0,58.0,0.0,0.0,0.0,489.0,1420.0,245.0,1420.0,418.0,628.0,1235.0,412.0,2076.0,2076.0,2537.0,2537.0,2076.0,2076.0,100.0,143.0,5264.0,775.0,229.0,39.0,65.0,514.0,145.0,499.0,461.0,4225.0,80.26215805471124,7.826747720364742,7.90273556231003,4.141337386018237,797.0,942.0,337.0,38.39113680154143,16.233140655105974,19.845857418111752,13.535645472061658,5.346820809248555,77.0,23.0,81.82893180922349,18.171068190776506,31.59922928709056,68.40077071290945,41.22979897516752,1491.0,58.77020102483248,48.837209302325576,10.918407567993693,2307.0,90.93417422152147,723.0,425.0,50.91549295774648,29.929577464788732
22033004025,"Census Tract 004025, East Baton Rouge Parish, Louisiana",0.0,2039.0,150.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,352.0,0.0,0.0,0.0,0.0,29.0,337.0,130.0,167.0,176.0,0.0,224.0,5.0,73.0,6.0,690.0,335.0,66.0,624.0,128.0,460.0,77.0,607.0,232.0,42.0,0.0,50.0,148.0,0.0,335.0,54.0,0.0,0.0,0.0,12.0,0.0,6.0,32.0,42.0,118.0,977.0,452100.0,169479.0,169479.0,199688.0,2499.0,0.0,0.0,149.0,26.0,123.0,839.0,0.0,0.0,661.0,630.0,618.0,143.0,475.0,12.0,6.0,178.0,178.0,0.0,661.0,0.0,661.0,661.0,51.0,75.0,77.0,53.0,7.0,341.0,0.0,0.0,0.0,54.0,0.0,6.0,4.0,2.0,31.0,178.0,60.0,178.0,0.0,673.0,85.0,690.0,839.0,839.0,839.0,839.0,839.0,839.0,302.0,341.0,2311.0,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,1785.0,77.23929035049763,15.231501514495891,6.490696668109043,3.3318909562959758,172.0,92.0,575.0,20.500595947556615,68.53396901072706,82.24076281287248,3.098927294398093,27.65196662693683,74.17218543046357,25.82781456953642,100.0,0.0,78.78426698450536,21.215733015494635,80.21454112038141,166.0,19.785458879618595,40.88200238379023,3.4564958283671037,839.0,100.0,54.0,54.0,30.337078651685395,30.337078651685395
22033004026,"Census Tract 004026, East Baton Rouge Parish, Louisiana",0.0,8009.0,686.0,0.0,0.0,33.0,20.0,19.0,155.0,0.0,489.0,0.0,0.0,0.0,0.0,66.0,0.0,410.0,1081.0,1614.0,131.0,1891.0,9.0,188.0,73.0,2398.0,844.0,267.0,2131.0,114.0,1107.0,422.0,1912.0,1257.0,342.0,29.0,388.0,686.0,0.0,897.0,21.0,3.0,0.0,62.0,38.0,0.0,95.0,363.0,150.0,95.0,1843.0,389000.0,149933.0,149933.0,157059.0,-666666666.0,0.0,22.0,771.0,671.0,100.0,3169.0,0.0,0.0,2864.0,2279.0,2060.0,1059.0,1001.0,219.0,73.0,305.0,305.0,0.0,2864.0,0.0,2864.0,2864.0,243.0,183.0,640.0,262.0,28.0,2096.0,0.0,0.0,19.0,59.0,51.0,146.0,81.0,65.0,585.0,305.0,119.0,305.0,46.0,3061.0,1948.0,2398.0,3169.0,3169.0,3302.0,3302.0,3169.0,3169.0,2088.0,2096.0,8292.0,111.0,0.0,0.0,76.0,0.0,0.0,119.0,133.0,6653.0,80.23396044380125,5.897250361794501,8.273034249879402,5.0892426435118185,148.0,708.0,2313.0,4.670242978857684,72.98832439255285,75.67055853581572,21.17387188387504,39.66550962448722,90.56513409961686,9.434865900383143,95.97213809812234,4.02786190187765,90.3755127800568,9.6244872199432,94.09448818897637,195.0,5.905511811023622,85.58449424591157,1.9987886129618413,3280.0,99.33373712901272,78.0,59.0,25.573770491803277,19.34426229508197
22033004027,"Census Tract 004027, East Baton Rouge Parish, Louisiana",8.0,1655.0,126.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,221.0,0.0,0.0,7.0,18.0,49.0,193.0,287.0,176.0,58.0,0.0,194.0,0.0,17.0,14.0,619.0,311.0,33.0,586.0,48.0,429.0,58.0,601.0,136.0,105.0,0.0,71.0,44.0,0.0,359.0,0.0,4.0,0.0,0.0,36.0,22.0,39.0,4.0,40.0,13.0,-666666666.0,742000.0,191250.0,191250.0,220357.0,-666666666.0,0.0,0.0,118.0,103.0,15.0,737.0,0.0,0.0,702.0,584.0,559.0,109.0,450.0,25.0,6.0,35.0,35.0,0.0,702.0,0.0,702.0,702.0,63.0,29.0,34.0,6.0,33.0,217.0,0.0,0.0,0.0,0.0,6.0,19.0,19.0,0.0,118.0,35.0,35.0,35.0,22.0,766.0,259.0,619.0,737.0,737.0,788.0,788.0,737.0,737.0,211.0,217.0,1680.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1289.0,76.72619047619048,13.154761904761905,7.5,3.4523809523809526,17.0,141.0,579.0,2.3066485753052914,78.561736770692,83.98914518317503,13.975576662143826,18.45318860244233,91.9431279620853,8.056872037914692,93.52791878172589,6.472081218274112,95.25101763907735,4.74898236092266,100.0,0.0,0.0,29.695431472081218,9.390862944162437,788.0,100.0,0.0,0.0,0.0,0.0
22033004028,"Census Tract 004028, East Baton Rouge Parish, Louisiana",109.0,2639.0,298.0,31.0,0.0,0.0,0.0,31.0,478.0,21.0,1538.0,31.0,0.0,141.0,31.0,341.0,213.0,416.0,689.0,80.0,0.0,132.0,431.0,370.0,149.0,799.0,21.0,472.0,327.0,54.0,175.0,1080.0,1047.0,455.0,45.0,109.0,4.0,34.0,33.0,31.0,8.0,73.0,164.0,80.0,33.0,218.0,98.0,115.0,261.0,196.0,1293.0,185200.0,46083.0,46083.0,47917.0,45313.0,0.0,76.0,703.0,387.0,316.0,1502.0,245.0,0.0,415.0,152.0,56.0,24.0,32.0,96.0,13.0,1087.0,1087.0,0.0,415.0,0.0,415.0,415.0,152.0,130.0,49.0,176.0,15.0,1003.0,61.0,22.0,119.0,337.0,13.0,83.0,36.0,47.0,263.0,1087.0,647.0,1087.0,204.0,601.0,864.0,799.0,1502.0,1502.0,1942.0,1942.0,1502.0,1502.0,933.0,1003.0,4025.0,528.0,233.0,83.0,0.0,685.0,11.0,125.0,440.0,1253.0,31.130434782608695,38.2111801242236,7.403726708074535,26.83229813664596,583.0,805.0,114.0,38.81491344873502,7.589880159786951,53.19573901464714,25.76564580559254,30.29294274300932,14.14790996784566,85.85209003215434,77.34294541709578,22.657054582904223,27.62982689747004,72.37017310252996,41.452111225540676,1137.0,58.547888774459324,39.59835221421215,28.01235839340886,1621.0,83.47064881565397,539.0,337.0,49.58601655933762,31.002759889604413
22033004029,"Census Tract 004029, East Baton Rouge Parish, Louisiana",0.0,3331.0,0.0,0.0,0.0,0.0,0.0,161.0,440.0,41.0,3107.0,14.0,45.0,71.0,145.0,121.0,368.0,112.0,638.0,282.0,85.0,668.0,66.0,587.0,111.0,981.0,23.0,550.0,431.0,0.0,55.0,529.0,896.0,654.0,82.0,11.0,61.0,0.0,33.0,42.0,212.0,108.0,54.0,0.0,35.0,10.0,235.0,192.0,455.0,20.0,1204.0,184900.0,64830.0,64830.0,72241.0,58720.0,74.0,66.0,569.0,502.0,67.0,1550.0,107.0,0.0,566.0,354.0,185.0,43.0,142.0,169.0,55.0,984.0,921.0,63.0,566.0,0.0,566.0,566.0,312.0,423.0,163.0,134.0,82.0,1406.0,231.0,95.0,41.0,69.0,46.0,114.0,38.0,76.0,212.0,984.0,627.0,984.0,0.0,970.0,1002.0,981.0,1550.0,1550.0,1881.0,1881.0,1550.0,1550.0,1321.0,1406.0,4191.0,651.0,56.0,46.0,99.0,351.0,196.0,89.0,331.0,659.0,15.72417084228108,74.13505130040564,0.0,12.622285850632306,438.0,927.0,185.0,28.258064516129032,11.935483870967742,63.29032258064517,32.387096774193544,42.193548387096776,50.56775170325511,49.43224829674489,82.40297713981924,17.597022860180754,36.516129032258064,63.48387096774194,51.568314726209465,837.0,44.49760765550239,53.42902711323764,21.052631578947366,1708.0,90.80276448697502,436.0,69.0,44.3089430894309,7.01219512195122
