GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus,Housing_Vacancy_Rate,Old_Housing_Rate,Mobile_Home_Rate,Renter_Rate,Old_Housing_Rate_std,Mobile_Home_Rate_std,Housing_Vacancy_Rate_std,Housing_Risk,Social_Isolation_Risk_Index,Risk_Category
22033003909,"Census Tract 003909, East Baton Rouge Parish, Louisiana",17.0,3138.0,153.0,38.0,0.0,18.0,0.0,0.0,276.0,0.0,1272.0,0.0,57.0,42.0,185.0,417.0,793.0,469.0,281.0,61.0,0.0,145.0,166.0,245.0,61.0,678.0,94.0,329.0,349.0,0.0,81.0,313.0,1685.0,340.0,35.0,85.0,54.0,28.0,62.0,106.0,129.0,105.0,156.0,199.0,99.0,90.0,69.0,341.0,405.0,62.0,1154.0,187100.0,55195.0,55195.0,60673.0,43272.0,0.0,124.0,1347.0,1227.0,120.0,2025.0,533.0,0.0,994.0,344.0,141.0,0.0,141.0,203.0,61.0,1031.0,1031.0,0.0,969.0,25.0,994.0,994.0,61.0,144.0,43.0,122.0,34.0,600.0,145.0,150.0,95.0,172.0,0.0,142.0,52.0,90.0,650.0,1031.0,334.0,1031.0,247.0,702.0,683.0,678.0,2025.0,2025.0,2305.0,2305.0,2025.0,2025.0,556.0,600.0,3678.0,884.0,402.0,36.0,10.0,283.0,334.0,291.0,280.0,1800.0,48.939641109298535,34.58401305057096,4.159869494290375,8.510059815116913,599.0,1203.0,223.0,29.58024691358025,11.012345679012347,33.48148148148148,60.592592592592595,16.790123456790123,26.07913669064748,73.92086330935251,87.85249457700651,12.147505422993492,49.08641975308642,50.91358024691358,41.17136659436009,1356.0,58.82863340563992,14.837310195227765,30.412147505422993,1648.0,71.49674620390456,562.0,172.0,54.510184287099904,16.682832201745878,12.147505422993492,4.295010845986985,0.0,50.91358024691358,-0.6390335139526356,-0.49368937320863315,-0.31922210636038895,-0.4839816645072192,-0.4839816645072192,Moderate Risk
22033003910,"Census Tract 003910, East Baton Rouge Parish, Louisiana",30.0,1913.0,78.0,0.0,0.0,0.0,0.0,130.0,550.0,136.0,1183.0,40.0,0.0,0.0,86.0,215.0,670.0,270.0,181.0,0.0,0.0,204.0,112.0,390.0,84.0,651.0,0.0,352.0,299.0,0.0,0.0,688.0,917.0,349.0,56.0,99.0,16.0,32.0,49.0,0.0,61.0,115.0,56.0,96.0,75.0,73.0,143.0,84.0,248.0,63.0,958.0,246500.0,46011.0,46011.0,71250.0,44559.0,61.0,7.0,615.0,474.0,141.0,1266.0,475.0,0.0,202.0,112.0,86.0,0.0,86.0,26.0,23.0,1064.0,1020.0,44.0,202.0,0.0,202.0,202.0,58.0,254.0,237.0,128.0,31.0,740.0,41.0,225.0,29.0,188.0,7.0,3.0,3.0,0.0,90.0,1064.0,539.0,1064.0,47.0,200.0,326.0,651.0,1266.0,1266.0,1462.0,1462.0,1266.0,1266.0,706.0,741.0,2794.0,654.0,396.0,31.0,215.0,158.0,70.0,284.0,196.0,764.0,27.344309234073013,42.340730136005725,2.791696492483894,24.624194702934858,443.0,719.0,104.0,34.99210110584518,8.214849921011059,51.421800947867304,37.44075829383886,27.567140600315952,28.89518413597734,71.10481586402267,86.593707250342,13.406292749658002,15.955766192733018,84.04423380726699,16.89466484268126,1154.0,78.9329685362517,12.38030095759234,23.32421340629275,980.0,67.03146374829001,483.0,188.0,45.39473684210527,17.669172932330827,13.406292749658002,2.7359781121751023,4.172366621067032,84.04423380726699,-0.7219749656413653,0.2580981181122154,-0.18534980966505085,-0.21640888573140027,-0.21640888573140027,Moderate Risk
22033003911,"Census Tract 003911, East Baton Rouge Parish, Louisiana",13.0,4756.0,203.0,13.0,0.0,13.0,0.0,0.0,227.0,0.0,2968.0,11.0,15.0,74.0,22.0,123.0,1041.0,188.0,108.0,130.0,0.0,1628.0,155.0,8.0,109.0,1073.0,9.0,210.0,863.0,4.0,86.0,59.0,931.0,781.0,130.0,54.0,91.0,159.0,13.0,9.0,61.0,40.0,36.0,0.0,17.0,35.0,316.0,474.0,277.0,0.0,1654.0,213300.0,68841.0,68841.0,68824.0,-666666666.0,15.0,0.0,639.0,446.0,193.0,1712.0,0.0,0.0,1633.0,1016.0,863.0,680.0,183.0,153.0,52.0,79.0,79.0,0.0,1633.0,0.0,1633.0,1633.0,395.0,72.0,183.0,209.0,485.0,1791.0,0.0,37.0,0.0,0.0,20.0,101.0,12.0,89.0,617.0,79.0,57.0,79.0,66.0,1613.0,1266.0,1073.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1791.0,1791.0,5012.0,356.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1653.0,32.980845969672785,59.217877094972074,4.050279329608938,1.1771747805267359,204.0,1119.0,389.0,11.91588785046729,22.72196261682243,62.675233644859816,26.05140186915888,45.61915887850467,90.89893914014517,9.10106085985483,100.0,0.0,95.38551401869158,4.614485981308411,98.07242990654206,18.0,1.0514018691588785,13.901869158878505,14.310747663551401,1712.0,100.0,37.0,0.0,46.835443037974684,0.0,0.0,5.841121495327103,0.8761682242990654,4.614485981308411,-0.5567795247024347,-0.33581918318386866,-1.61111186060847,-0.8345701894982578,-0.8345701894982578,Low Risk
22033003912,"Census Tract 003912, East Baton Rouge Parish, Louisiana",0.0,2845.0,0.0,0.0,0.0,0.0,35.0,0.0,379.0,118.0,2219.0,0.0,0.0,0.0,279.0,157.0,292.0,208.0,475.0,279.0,0.0,240.0,105.0,695.0,154.0,782.0,0.0,621.0,161.0,0.0,27.0,793.0,744.0,518.0,115.0,15.0,0.0,0.0,29.0,0.0,187.0,140.0,137.0,96.0,89.0,30.0,136.0,49.0,93.0,146.0,1077.0,157900.0,34517.0,34517.0,-666666666.0,34057.0,0.0,195.0,480.0,357.0,123.0,1262.0,312.0,0.0,77.0,29.0,29.0,0.0,29.0,0.0,0.0,1185.0,1185.0,0.0,77.0,0.0,77.0,77.0,111.0,318.0,204.0,278.0,35.0,1219.0,77.0,23.0,145.0,355.0,0.0,0.0,0.0,0.0,48.0,1185.0,753.0,1185.0,14.0,43.0,367.0,782.0,1262.0,1262.0,1690.0,1690.0,1262.0,1262.0,1040.0,1219.0,3496.0,789.0,407.0,0.0,257.0,591.0,56.0,322.0,428.0,880.0,25.171624713958813,63.47254004576659,0.0,22.683066361556065,654.0,493.0,115.0,51.82250396196514,9.112519809825674,61.96513470681458,28.28843106180666,41.0459587955626,23.076923076923077,76.92307692307693,74.67455621301775,25.325443786982248,6.101426307448494,93.89857369255151,3.3727810650887577,1633.0,96.62721893491124,44.61538461538462,25.79881656804734,1183.0,70.0,600.0,355.0,50.63291139240506,29.957805907172997,25.325443786982248,0.0,0.0,93.89857369255151,-0.8675305986251272,-0.49368937320863315,1.0822544076837994,-0.0929885213833203,-0.0929885213833203,Moderate Risk
22033003913,"Census Tract 003913, East Baton Rouge Parish, Louisiana",36.0,5726.0,68.0,16.0,0.0,0.0,0.0,156.0,531.0,77.0,1318.0,0.0,0.0,17.0,53.0,340.0,931.0,749.0,350.0,377.0,0.0,1645.0,154.0,77.0,101.0,1561.0,154.0,225.0,1336.0,0.0,1046.0,121.0,2139.0,519.0,368.0,14.0,269.0,198.0,111.0,171.0,13.0,147.0,46.0,114.0,101.0,57.0,155.0,693.0,164.0,37.0,1166.0,279700.0,64885.0,64885.0,106250.0,61319.0,0.0,0.0,1097.0,728.0,369.0,2658.0,593.0,0.0,1557.0,1241.0,1121.0,243.0,878.0,120.0,67.0,1101.0,1101.0,0.0,1557.0,0.0,1557.0,1557.0,139.0,248.0,460.0,297.0,614.0,1925.0,49.0,0.0,163.0,71.0,18.0,53.0,0.0,53.0,316.0,1101.0,320.0,1101.0,61.0,1581.0,587.0,1561.0,2658.0,2658.0,2817.0,2817.0,2658.0,2658.0,1876.0,1925.0,6511.0,591.0,398.0,113.0,0.0,529.0,52.0,83.0,159.0,3709.0,56.96513592382123,20.242666257103366,1.0443864229765014,1.8583934879434802,368.0,1284.0,1006.0,13.844996237772762,37.84800601956358,58.72836719337848,27.389014296463504,19.525959367945823,87.68656716417911,12.313432835820896,94.35569755058573,5.644302449414271,58.57787810383746,41.42212189616253,58.28895988640398,1175.0,41.71104011359603,25.80759673411431,14.55449059282925,2224.0,78.94923677671282,283.0,71.0,25.703905540417804,6.448683015440508,5.644302449414271,0.6034788782392616,0.0,41.42212189616253,-0.8354251699582971,-0.49368937320863315,-1.0108391090957785,-0.7799845507542362,-0.7799845507542362,Low Risk
22033003914,"Census Tract 003914, East Baton Rouge Parish, Louisiana",0.0,3249.0,377.0,12.0,0.0,0.0,0.0,13.0,190.0,15.0,964.0,0.0,31.0,0.0,75.0,770.0,180.0,130.0,225.0,182.0,0.0,374.0,122.0,258.0,139.0,1085.0,58.0,374.0,711.0,35.0,217.0,241.0,997.0,568.0,266.0,0.0,66.0,54.0,30.0,107.0,50.0,25.0,17.0,54.0,163.0,33.0,33.0,321.0,335.0,11.0,1131.0,229700.0,80239.0,80239.0,98078.0,67956.0,11.0,13.0,480.0,373.0,107.0,1565.0,17.0,0.0,1067.0,780.0,628.0,298.0,330.0,152.0,0.0,498.0,498.0,0.0,1067.0,0.0,1067.0,1067.0,171.0,50.0,164.0,121.0,65.0,754.0,69.0,61.0,17.0,33.0,0.0,152.0,90.0,62.0,287.0,498.0,305.0,498.0,167.0,1053.0,908.0,1085.0,1565.0,1565.0,1593.0,1593.0,1565.0,1565.0,754.0,754.0,3505.0,403.0,123.0,20.0,0.0,132.0,55.0,32.0,28.0,2017.0,57.54636233951498,27.503566333808845,10.756062767475036,6.875891583452211,133.0,939.0,493.0,8.498402555910543,31.50159744408946,69.32907348242811,23.833865814696487,36.29392971246006,49.602122015915114,50.397877984084886,98.24231010671689,1.7576898932831135,68.17891373801916,31.82108626198083,76.5850596359071,362.0,22.724419334588827,25.549278091650972,54.99058380414312,1563.0,98.11676082862523,180.0,33.0,36.144578313253014,6.626506024096386,1.7576898932831135,1.94601381042059,0.6905210295040803,31.82108626198083,-0.7640015277197592,-0.36926956075638934,-1.4241811711205963,-0.8524840865322482,-0.8524840865322482,Low Risk
22033004010,"Census Tract 004010, East Baton Rouge Parish, Louisiana",0.0,5613.0,109.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1411.0,6.0,0.0,39.0,111.0,574.0,764.0,333.0,285.0,6.0,0.0,1084.0,137.0,162.0,136.0,1429.0,274.0,456.0,973.0,179.0,478.0,238.0,1412.0,550.0,156.0,10.0,205.0,220.0,14.0,286.0,116.0,35.0,106.0,0.0,107.0,55.0,83.0,213.0,309.0,47.0,1253.0,233800.0,90882.0,90882.0,122935.0,46204.0,10.0,0.0,533.0,358.0,175.0,1962.0,30.0,0.0,1460.0,1042.0,868.0,295.0,573.0,174.0,90.0,502.0,502.0,0.0,1460.0,0.0,1460.0,1460.0,208.0,311.0,266.0,84.0,105.0,1397.0,135.0,69.0,0.0,89.0,51.0,84.0,74.0,10.0,418.0,502.0,387.0,502.0,92.0,1901.0,1237.0,1429.0,1962.0,1962.0,2118.0,2118.0,1962.0,1962.0,1383.0,1397.0,5747.0,194.0,0.0,0.0,0.0,14.0,0.0,101.0,156.0,3645.0,63.4243953366974,24.55194014268314,1.8966417261179747,4.141291108404385,328.0,767.0,867.0,16.71763506625892,44.18960244648318,72.83384301732926,18.246687054026502,28.032619775739043,78.38033261026753,21.619667389732466,92.63456090651559,7.365439093484419,74.4138634046891,25.58613659531091,94.0982058545798,115.0,5.429650613786592,13.739376770538245,34.466477809254016,2088.0,98.58356940509914,293.0,89.0,58.366533864541836,17.729083665338646,7.365439093484419,2.1246458923512748,0.4721435316336166,25.58613659531091,-0.7544981966657116,-0.4086173664971453,-0.8277958653425098,-0.6636371428351223,-0.6636371428351223,Low Risk
22033004013,"Census Tract 004013, East Baton Rouge Parish, Louisiana",23.0,3048.0,504.0,0.0,0.0,0.0,0.0,55.0,319.0,48.0,1753.0,0.0,0.0,0.0,176.0,945.0,509.0,195.0,377.0,174.0,0.0,119.0,0.0,522.0,23.0,454.0,116.0,162.0,292.0,0.0,0.0,218.0,1556.0,202.0,0.0,81.0,49.0,13.0,200.0,206.0,39.0,141.0,126.0,93.0,63.0,129.0,197.0,150.0,88.0,183.0,844.0,162700.0,40635.0,40635.0,-666666666.0,36655.0,0.0,322.0,1304.0,920.0,384.0,1758.0,976.0,0.0,192.0,32.0,32.0,0.0,32.0,0.0,0.0,1566.0,1566.0,0.0,192.0,0.0,192.0,192.0,164.0,192.0,285.0,0.0,0.0,641.0,60.0,88.0,94.0,333.0,0.0,0.0,0.0,0.0,160.0,1566.0,422.0,1566.0,213.0,113.0,176.0,454.0,1758.0,1758.0,2376.0,2376.0,1758.0,1758.0,641.0,706.0,3860.0,902.0,282.0,97.0,245.0,546.0,287.0,593.0,618.0,1319.0,34.170984455958546,45.41450777202073,13.05699481865285,5.647668393782383,770.0,720.0,268.0,43.79977246871445,15.244596131968146,25.82480091012514,52.33219567690558,11.490329920364049,18.564742589703588,81.43525741029642,73.98989898989899,26.01010101010101,10.921501706484642,89.07849829351537,13.720538720538721,2050.0,86.27946127946127,23.190235690235692,47.18013468013468,1078.0,45.370370370370374,575.0,333.0,36.71775223499362,21.26436781609195,26.01010101010101,0.0,0.0,89.07849829351537,-0.8675305986251272,-0.49368937320863315,1.1550678472271017,-0.06871737486888622,-0.06871737486888622,Moderate Risk
22033004017,"Census Tract 004017, East Baton Rouge Parish, Louisiana",0.0,3448.0,523.0,0.0,0.0,32.0,0.0,0.0,200.0,0.0,1781.0,0.0,0.0,72.0,130.0,338.0,148.0,436.0,665.0,44.0,21.0,211.0,0.0,17.0,87.0,922.0,30.0,280.0,642.0,16.0,386.0,93.0,1260.0,185.0,197.0,0.0,24.0,249.0,27.0,90.0,0.0,17.0,108.0,20.0,76.0,18.0,80.0,172.0,284.0,83.0,1474.0,219800.0,86080.0,86080.0,85398.0,90349.0,0.0,49.0,523.0,306.0,217.0,1445.0,75.0,0.0,1151.0,825.0,576.0,116.0,460.0,249.0,87.0,294.0,294.0,0.0,1151.0,0.0,1151.0,1151.0,0.0,17.0,64.0,47.0,43.0,303.0,17.0,0.0,50.0,55.0,87.0,162.0,15.0,147.0,326.0,294.0,97.0,294.0,59.0,1440.0,1064.0,922.0,1445.0,1445.0,1854.0,1854.0,1445.0,1445.0,228.0,303.0,3726.0,264.0,163.0,0.0,85.0,38.0,17.0,52.0,409.0,1329.0,35.668276972624795,47.799248523886206,14.036500268384328,2.49597423510467,235.0,650.0,560.0,16.26297577854671,38.75432525951557,63.806228373702425,21.176470588235293,12.802768166089965,92.54385964912281,7.456140350877193,77.93959007551241,22.060409924487594,79.65397923875432,20.346020761245676,80.85221143473571,355.0,19.147788565264293,39.374325782092775,29.126213592233007,1730.0,93.31175836030205,122.0,55.0,41.49659863945578,18.70748299319728,22.060409924487594,3.8834951456310676,0.0,20.346020761245676,-0.6609263894773021,-0.49368937320863315,0.7350173703373752,-0.13986613078285334,-0.13986613078285334,Moderate Risk
22033004018,"Census Tract 004018, East Baton Rouge Parish, Louisiana",0.0,1816.0,0.0,0.0,0.0,0.0,0.0,16.0,215.0,69.0,1174.0,0.0,0.0,60.0,140.0,341.0,409.0,75.0,14.0,66.0,0.0,73.0,119.0,264.0,35.0,542.0,0.0,195.0,347.0,14.0,47.0,8.0,719.0,194.0,99.0,6.0,43.0,83.0,24.0,0.0,82.0,45.0,59.0,58.0,24.0,0.0,211.0,97.0,62.0,20.0,889.0,227800.0,58562.0,58562.0,74519.0,38616.0,8.0,89.0,371.0,276.0,95.0,913.0,159.0,0.0,483.0,321.0,262.0,11.0,251.0,59.0,0.0,430.0,359.0,71.0,475.0,8.0,483.0,483.0,118.0,42.0,182.0,69.0,0.0,488.0,92.0,45.0,35.0,14.0,0.0,59.0,21.0,38.0,162.0,430.0,221.0,430.0,111.0,576.0,442.0,542.0,913.0,913.0,1105.0,1105.0,913.0,913.0,456.0,488.0,2241.0,354.0,0.0,0.0,0.0,135.0,275.0,0.0,192.0,1017.0,45.38152610441767,52.38732708612227,0.0,0.35698348951361,236.0,452.0,225.0,25.848849945235486,24.644030668127055,59.36473165388828,30.230010952902518,21.248630887185104,16.00877192982456,83.99122807017544,82.62443438914026,17.375565610859727,52.902519167579406,47.097480832420594,62.171945701357465,410.0,37.10407239819005,7.239819004524888,48.959276018099544,857.0,77.55656108597286,186.0,14.0,43.25581395348837,3.255813953488372,17.375565610859727,5.429864253393665,0.7239819004524887,47.097480832420594,-0.5786586500881229,-0.3632404970349273,0.23678319317314195,-0.23503865131663612,-0.23503865131663612,Moderate Risk
22033004019,"Census Tract 004019, East Baton Rouge Parish, Louisiana",13.0,3707.0,36.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,443.0,0.0,75.0,142.0,109.0,222.0,584.0,377.0,202.0,47.0,0.0,593.0,97.0,25.0,203.0,1279.0,126.0,282.0,997.0,71.0,559.0,191.0,1107.0,480.0,235.0,0.0,127.0,183.0,0.0,126.0,17.0,0.0,125.0,57.0,169.0,29.0,195.0,80.0,220.0,24.0,982.0,368600.0,88007.0,88007.0,92404.0,44419.0,0.0,37.0,308.0,292.0,16.0,1587.0,219.0,13.0,1118.0,868.0,721.0,199.0,522.0,147.0,89.0,469.0,418.0,51.0,1118.0,0.0,1118.0,1118.0,79.0,146.0,310.0,76.0,45.0,726.0,22.0,0.0,33.0,19.0,0.0,58.0,23.0,35.0,250.0,469.0,411.0,469.0,0.0,1446.0,688.0,1279.0,1587.0,1587.0,1758.0,1758.0,1587.0,1587.0,715.0,726.0,3794.0,184.0,0.0,0.0,0.0,114.0,74.0,111.0,171.0,2883.0,75.98840274117026,11.676331049024775,0.9488666315234582,5.034264628360569,166.0,750.0,671.0,10.459987397605545,42.28103339634531,80.59231253938248,18.3994959042218,30.245746691871457,82.93706293706293,17.062937062937063,90.27303754266211,9.726962457337883,70.4473850031506,29.552614996849403,82.25255972696246,299.0,17.00796359499431,14.163822525597269,31.171786120591584,1502.0,85.43799772468714,74.0,19.0,15.778251599147122,4.051172707889126,9.726962457337883,12.343572241183162,0.0,29.552614996849403,-0.2108453485308386,-0.49368937320863315,-0.5766473593780693,-0.427060693705847,-0.427060693705847,Moderate Risk
22033004020,"Census Tract 004020, East Baton Rouge Parish, Louisiana",0.0,4579.0,281.0,0.0,0.0,11.0,0.0,11.0,308.0,0.0,664.0,0.0,0.0,0.0,33.0,132.0,317.0,898.0,924.0,735.0,0.0,1107.0,0.0,98.0,0.0,1299.0,491.0,105.0,1194.0,83.0,970.0,81.0,1624.0,573.0,77.0,50.0,174.0,355.0,168.0,491.0,110.0,0.0,140.0,74.0,19.0,0.0,75.0,209.0,175.0,80.0,1237.0,458200.0,94936.0,94936.0,170255.0,32900.0,0.0,0.0,898.0,874.0,24.0,2197.0,636.0,0.0,1532.0,1083.0,1083.0,448.0,635.0,0.0,0.0,665.0,665.0,0.0,1520.0,12.0,1532.0,1532.0,156.0,314.0,100.0,102.0,47.0,1205.0,0.0,0.0,130.0,316.0,0.0,0.0,0.0,0.0,449.0,665.0,216.0,665.0,90.0,1705.0,637.0,1299.0,2197.0,2197.0,3039.0,3039.0,2197.0,2197.0,1205.0,1205.0,5019.0,713.0,90.0,0.0,216.0,80.0,807.0,51.0,842.0,3860.0,76.90775054791791,13.229727037258417,5.59872484558677,1.6138673042438731,548.0,552.0,1097.0,24.94310423304506,49.93172507965407,59.12608101957214,39.78152025489304,26.08101957214383,91.86721991701245,8.132780082987551,72.29351760447516,27.706482395524844,69.73145197997269,30.268548020027307,59.06548206646923,1244.0,40.93451793353077,54.590325765054295,5.429417571569595,2403.0,79.0720631786772,446.0,316.0,67.06766917293233,47.51879699248121,27.706482395524844,0.0,0.0,30.268548020027307,-0.8675305986251272,-0.49368937320863315,1.335478364021599,-0.008580535937387094,-0.008580535937387094,Moderate Risk
22033004021,"Census Tract 004021, East Baton Rouge Parish, Louisiana",0.0,4869.0,286.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,2257.0,0.0,0.0,0.0,227.0,249.0,61.0,312.0,778.0,473.0,0.0,955.0,35.0,37.0,36.0,1227.0,401.0,213.0,1014.0,61.0,613.0,291.0,1222.0,621.0,104.0,14.0,100.0,216.0,7.0,423.0,100.0,11.0,31.0,0.0,59.0,107.0,288.0,109.0,185.0,89.0,1403.0,393400.0,88248.0,88248.0,163542.0,53247.0,5.0,14.0,616.0,548.0,68.0,1843.0,233.0,0.0,1086.0,887.0,774.0,328.0,446.0,113.0,0.0,757.0,757.0,0.0,1086.0,0.0,1086.0,1086.0,167.0,384.0,43.0,58.0,24.0,1182.0,348.0,0.0,31.0,193.0,0.0,113.0,0.0,113.0,199.0,757.0,340.0,757.0,33.0,1272.0,684.0,1227.0,1843.0,1843.0,2100.0,2100.0,1843.0,1843.0,1027.0,1182.0,5184.0,495.0,230.0,21.0,77.0,108.0,282.0,72.0,257.0,2128.0,41.04938271604938,43.5378086419753,5.5169753086419755,5.613425925925926,252.0,748.0,843.0,13.67335865436788,45.74064026044493,66.57623440043407,29.734129137276184,33.6950623982637,92.98928919182083,7.010710808179163,87.76190476190476,12.238095238095239,58.92566467715681,41.07433532284319,62.142857142857146,790.0,37.61904761904762,59.57142857142858,22.666666666666664,1853.0,88.23809523809524,572.0,193.0,75.56142668428005,25.495376486129455,12.238095238095239,0.0,0.2380952380952381,41.07433532284319,-0.8675305986251272,-0.4507887755384114,-0.3095878604889979,-0.5426357448841789,-0.5426357448841789,Low Risk
22033004022,"Census Tract 004022, East Baton Rouge Parish, Louisiana",0.0,5125.0,628.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,995.0,0.0,0.0,40.0,0.0,181.0,83.0,363.0,844.0,467.0,0.0,754.0,10.0,49.0,93.0,1566.0,527.0,371.0,1195.0,142.0,588.0,714.0,1283.0,573.0,93.0,51.0,313.0,263.0,0.0,534.0,21.0,23.0,0.0,47.0,69.0,88.0,38.0,95.0,199.0,22.0,1925.0,409400.0,137283.0,137283.0,138536.0,-666666666.0,195.0,0.0,290.0,223.0,67.0,1856.0,64.0,0.0,1387.0,1185.0,1035.0,384.0,651.0,150.0,70.0,469.0,469.0,0.0,1387.0,0.0,1387.0,1387.0,223.0,189.0,69.0,163.0,80.0,959.0,103.0,0.0,23.0,48.0,59.0,80.0,20.0,60.0,202.0,469.0,381.0,469.0,51.0,1489.0,793.0,1566.0,1856.0,1856.0,1978.0,1978.0,1856.0,1856.0,813.0,959.0,5319.0,391.0,13.0,0.0,86.0,24.0,120.0,0.0,122.0,3013.0,56.64598608761045,18.706523782665915,11.806730588456476,13.423575860124085,117.0,536.0,1203.0,6.303879310344827,64.81681034482759,84.375,12.015086206896552,30.872844827586203,92.74292742927429,7.2570725707257075,93.83215369059657,6.167846309403438,74.73060344827587,25.26939655172414,77.85642062689585,243.0,12.285136501516684,66.27906976744185,11.172901921132457,1914.0,96.7644084934277,174.0,48.0,37.10021321961621,10.23454157782516,6.167846309403438,2.0222446916076846,9.858442871587462,25.26939655172414,-0.7599460003327815,1.2826296102044905,-0.9551601095754948,-0.14415883323459525,-0.14415883323459525,Moderate Risk
